@relation Ribosome_biogenesis
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute class {1,2,3,4,5 }
@data
0.004384,0.000204,0.004354,0.000177,0.002668,0.000238,0.001874,0.000236,0.002252,0.000473,0.063357,1.682322,0.387478,1.388210,0.591276,8.853881,3.810352,2.079906,3.049500,0.761574,1.214841,-0.059689,0.414349,0.003499,0.002973,1
0.004441,0.000228,0.004434,0.000202,0.002648,0.000226,0.001973,0.000252,0.002313,0.000423,0.058978,1.450399,0.580234,1.766892,0.604159,8.687571,5.363050,2.250724,3.135421,0.638962,1.142103,-0.126369,0.590323,0.004906,0.003097,1
0.005412,0.000646,0.005710,0.000667,0.004204,0.001203,0.002229,0.000227,0.003033,0.001270,0.075881,0.873676,0.799794,1.923305,0.689334,10.816188,7.221130,2.316388,2.920051,0.433592,0.960855,-0.278512,0.786196,0.006031,0.003029,3
0.006245,0.000832,0.006692,0.000908,0.004338,0.001244,0.002302,0.000261,0.003125,0.001314,0.067926,0.944403,0.758306,1.711891,0.673684,11.098592,6.655217,2.308257,2.956837,0.452637,0.980055,-0.254622,0.766723,0.002970,0.000365,3
0.005790,0.000583,0.005977,0.000583,0.004987,0.001337,0.002526,0.000348,0.003364,0.001467,0.086036,0.829558,0.746550,1.347468,0.701726,10.633225,5.321787,2.232516,2.796692,0.425846,0.943400,-0.256615,0.757225,0.001918,0.005796,3
0.006245,0.000832,0.006692,0.000908,0.004338,0.001244,0.002302,0.000261,0.003125,0.001314,0.067926,0.944403,0.758306,1.711891,0.673684,11.098592,6.655217,2.308257,2.956837,0.452637,0.980055,-0.254622,0.766723,0.002970,0.000365,3
0.004286,0.000195,0.004322,0.000185,0.002529,0.000150,0.001957,0.000201,0.002209,0.000344,0.047388,1.681519,0.571128,1.998017,0.577838,9.700760,6.148936,2.303971,3.279759,0.715653,1.200971,-0.119238,0.584756,0.003661,0.001132,1
0.004069,0.000277,0.004123,0.000247,0.002762,0.000244,0.001902,0.000209,0.002313,0.000496,0.058707,1.099286,0.708906,1.856425,0.648735,8.469286,6.347628,2.311435,3.066543,0.508584,1.038848,-0.210040,0.716367,0.003500,0.005802,1
0.003983,0.000129,0.004012,0.000136,0.002563,0.000164,0.002099,0.000308,0.002255,0.000352,0.051082,1.958333,0.457775,1.694958,0.550632,8.917593,5.157098,2.225111,3.245197,0.810658,1.255266,-0.085216,0.503532,0.002421,0.000645,1
0.004445,0.000193,0.004414,0.000178,0.003004,0.000258,0.002066,0.000286,0.002500,0.000555,0.064461,1.357021,0.528740,1.391204,0.616788,8.963830,4.397415,2.149805,3.015383,0.610084,1.121048,-0.108765,0.544126,0.004132,0.001593,1
0.004318,0.000182,0.004312,0.000167,0.002696,0.000227,0.001930,0.000229,0.002315,0.000456,0.065705,1.305938,0.530252,1.347089,0.619615,8.167020,4.201691,2.120870,2.965954,0.581725,1.101012,-0.107092,0.535146,0.005159,0.003331,1
0.004305,0.000166,0.004407,0.000210,0.002482,0.000203,0.001831,0.000193,0.002119,0.000386,0.060445,1.198970,0.636037,1.667729,0.625234,8.276685,5.380842,2.250468,3.049491,0.519272,1.054885,-0.166125,0.652487,0.001803,0.004869,1
0.004081,0.000219,0.004137,0.000224,0.003040,0.000343,0.001929,0.000265,0.002493,0.000648,0.075813,0.832287,0.745454,1.541064,0.692556,10.517489,5.481084,2.231469,2.833589,0.408328,0.936047,-0.253946,0.750559,0.001767,0.001528,1
0.004555,0.000196,0.004527,0.000172,0.003095,0.000345,0.001980,0.000229,0.002558,0.000643,0.049133,2.018057,0.405620,1.674256,0.534529,9.056699,4.768544,2.186966,3.251638,0.787231,1.251226,-0.062080,0.434417,0.004833,0.002821,1
0.004273,0.000153,0.004267,0.000138,0.002638,0.000155,0.001932,0.000226,0.002218,0.000408,0.048597,2.550641,0.280297,1.754101,0.509483,8.666026,4.530128,2.162827,3.319958,1.027948,1.361288,-0.034516,0.332021,0.001766,0.001464,1
