@relation CecogClassifier-weka.filters.unsupervised.attribute.Remove-R144

@attribute ch_acd numeric
@attribute ch_area_ratio numeric
@attribute ch_cc numeric
@attribute ch_max_val_0 numeric
@attribute ch_max_val_1 numeric
@attribute ch_max_val_2 numeric
@attribute ch_mean_area numeric
@attribute ch_rugosity numeric
@attribute ch_thresh_cc numeric
@attribute ch_variance_area numeric
@attribute circularity numeric
@attribute dist_max numeric
@attribute dist_min numeric
@attribute dist_ratio numeric
@attribute dyn_distance_nb_max numeric
@attribute dyn_distance_radius_0 numeric
@attribute dyn_distance_radius_1 numeric
@attribute dyn_distance_radius_2 numeric
@attribute dyn_distance_radius_3 numeric
@attribute eccentricity numeric
@attribute ellip_axis_ratio numeric
@attribute ellip_major_axis numeric
@attribute ellip_minor_axis numeric
@attribute granu_close_area_1 numeric
@attribute granu_close_area_2 numeric
@attribute granu_close_area_3 numeric
@attribute granu_close_area_5 numeric
@attribute granu_close_area_7 numeric
@attribute granu_close_volume_1 numeric
@attribute granu_close_volume_2 numeric
@attribute granu_close_volume_3 numeric
@attribute granu_close_volume_5 numeric
@attribute granu_close_volume_7 numeric
@attribute granu_open_area_1 numeric
@attribute granu_open_area_2 numeric
@attribute granu_open_area_3 numeric
@attribute granu_open_area_5 numeric
@attribute granu_open_area_7 numeric
@attribute granu_open_volume_1 numeric
@attribute granu_open_volume_2 numeric
@attribute granu_open_volume_3 numeric
@attribute granu_open_volume_5 numeric
@attribute granu_open_volume_7 numeric
@attribute gyration_radius numeric
@attribute gyration_ratio numeric
@attribute h16_2ASM numeric
@attribute h16_2CON numeric
@attribute h16_2COR numeric
@attribute h16_2COV numeric
@attribute h16_2DAV numeric
@attribute h16_2ENT numeric
@attribute h16_2IDM numeric
@attribute h16_2PRO numeric
@attribute h16_2SAV numeric
@attribute h16_2SET numeric
@attribute h16_2SHA numeric
@attribute h16_2SVA numeric
@attribute h16_2VAR numeric
@attribute h16_2average numeric
@attribute h16_2variance numeric
@attribute h16_ASM numeric
@attribute h16_CON numeric
@attribute h16_COR numeric
@attribute h16_COV numeric
@attribute h16_DAV numeric
@attribute h16_ENT numeric
@attribute h16_IDM numeric
@attribute h16_PRO numeric
@attribute h16_SAV numeric
@attribute h16_SET numeric
@attribute h16_SHA numeric
@attribute h16_SVA numeric
@attribute h16_VAR numeric
@attribute h16_average numeric
@attribute h16_variance numeric
@attribute h1_2ASM numeric
@attribute h1_2CON numeric
@attribute h1_2COR numeric
@attribute h1_2COV numeric
@attribute h1_2DAV numeric
@attribute h1_2ENT numeric
@attribute h1_2IDM numeric
@attribute h1_2PRO numeric
@attribute h1_2SAV numeric
@attribute h1_2SET numeric
@attribute h1_2SHA numeric
@attribute h1_2SVA numeric
@attribute h1_2VAR numeric
@attribute h1_2average numeric
@attribute h1_2variance numeric
@attribute h1_ASM numeric
@attribute h1_CON numeric
@attribute h1_COR numeric
@attribute h1_COV numeric
@attribute h1_DAV numeric
@attribute h1_ENT numeric
@attribute h1_IDM numeric
@attribute h1_PRO numeric
@attribute h1_SAV numeric
@attribute h1_SET numeric
@attribute h1_SHA numeric
@attribute h1_SVA numeric
@attribute h1_VAR numeric
@attribute h1_average numeric
@attribute h1_variance numeric
@attribute h4_2ASM numeric
@attribute h4_2CON numeric
@attribute h4_2COR numeric
@attribute h4_2COV numeric
@attribute h4_2DAV numeric
@attribute h4_2ENT numeric
@attribute h4_2IDM numeric
@attribute h4_2PRO numeric
@attribute h4_2SAV numeric
@attribute h4_2SET numeric
@attribute h4_2SHA numeric
@attribute h4_2SVA numeric
@attribute h4_2VAR numeric
@attribute h4_2average numeric
@attribute h4_2variance numeric
@attribute h4_ASM numeric
@attribute h4_CON numeric
@attribute h4_COR numeric
@attribute h4_COV numeric
@attribute h4_DAV numeric
@attribute h4_ENT numeric
@attribute h4_IDM numeric
@attribute h4_PRO numeric
@attribute h4_SAV numeric
@attribute h4_SET numeric
@attribute h4_SHA numeric
@attribute h4_SVA numeric
@attribute h4_VAR numeric
@attribute h4_average numeric
@attribute h4_variance numeric
@attribute irregularity numeric
@attribute irregularity2 numeric
@attribute moment_I1 numeric
@attribute moment_I2 numeric
@attribute moment_I3 numeric
@attribute moment_I4 numeric
@attribute moment_I5 numeric
@attribute moment_I6 numeric
@attribute n2_avg numeric
@attribute n2_stddev numeric
@attribute n2_wavg numeric
@attribute n2_wdist numeric
@attribute n2_wiavg numeric
@attribute n_avg numeric
@attribute n_stddev numeric
@attribute n_wavg numeric
@attribute n_wdist numeric
@attribute n_wiavg numeric
@attribute perimeter numeric
@attribute princ_gyration_ratio numeric
@attribute princ_gyration_x numeric
@attribute princ_gyration_y numeric
@attribute roisize numeric
@attribute skewness_x numeric
@attribute skewness_y numeric
@attribute class {homogeneous,fine_speckled,coarse_speckled,centromere,nucleolar,cytoplasmatic}

@data
0.05722,0.984289,13,0.003628,0.001935,0.001935,4.846154,0.990228,0,13.360947,1.346777,48.166378,25.455844,0.528498,1,34,0,0,0,0.213683,0.606422,0.727419,0.441123,0.000242,0.000484,0,0,0,0.020803,0.011828,0.011391,0.018939,0.009343,0.000726,0.000484,0,0.001451,0.001693,0.025268,0.016615,0.013416,0.023104,0.019123,0.425361,0.008831,0.019776,75.545674,0.019028,2.354234,7.04186,4.100836,0.163704,44553.3267,30.636651,2.892904,2083.1211,84.4954,27.773835,11.797395,27.773835,0.423732,0.347442,12.850944,0.046859,0.347442,1.06769,0.826279,0.895982,2.451442,0.882676,0.603668,0.351642,0.049296,1.052,0.049296,0.056384,7.146338,0.026222,2.791965,1.729713,3.190647,0.568516,54129.9136,28.382237,2.769926,1074.97061,143.123321,37.206455,13.326262,37.206455,0.624463,0.095745,8.014418,0.098543,0.095745,0.749042,0.952128,1.214211,2.350322,0.738505,0.703686,0.482173,0.111086,1.127288,0.111086,0.030666,23.785591,0.027336,2.544619,3.684357,3.720663,0.322515,47996.5549,29.367918,2.905803,1558.2927,125.31231,32.677434,12.841781,32.677434,0.540375,0.191057,9.425657,0.076686,0.191057,0.906915,0.904471,1.087683,2.375614,0.830283,0.651229,0.419084,0.083763,1.092278,0.083763,0.343194,0.029195,0.180932,0.006995,0.00014,0.000011,0,0.000001,10.509069,1.971336,7343.42539,748.308343,0.063771,115.212092,50.282153,72941.7149,748.308343,0.799653,307,0.606422,0.363709,0.220561,4135,0.10965,0.033483,centromere
0.049636,0.970497,12,0.012449,0.004922,0.002606,8.166667,1,2,127.138889,1.372777,41.048752,27.202941,0.662698,1,33,0,0,0,0.095363,0.72671,0.665654,0.483737,0,0.00029,0,0.00029,0,0.0215,0.035829,0.062409,0.142514,0.100541,0,0,0.000869,0.003185,0.004053,0.047017,0.065238,0.083046,0.072346,0.038644,0.411429,0.010023,0.011605,35.5061,0.237868,1.326756,4.307773,4.985781,0.253932,13452.4017,10.712908,3.070079,748.353204,33.930874,4.25049,3.203671,4.25049,0.072572,4.696526,1.397794,0.274271,1.543743,3.174241,0.486523,222.799853,6.108168,2.111429,34.684419,4.504043,0.625945,2.282212,0.625945,0.052397,3.349358,0.095218,2.899606,1.101417,3.93423,0.623227,33443.0612,9.636175,3.043639,1114.68807,59.741628,12.384044,4.27094,12.384044,0.207059,0.539803,0.677997,0.626684,0.400326,2.376286,0.813548,548.403853,5.727428,2.071187,50.712716,7.935794,1.669204,2.663551,1.669204,0.022014,20.413901,0.215546,1.780381,2.975228,4.669561,0.377877,18781.4868,10.033269,3.094879,873.84728,45.297622,6.286711,3.531105,6.286711,0.118115,2.759339,1.375519,0.371543,1.071348,2.931822,0.605998,312.226859,5.868206,2.143968,40.446121,5.980706,0.891118,2.398429,0.891118,0.254996,0.011345,0.169274,0.002732,0,0,0,0,23.134916,11.886142,11271.6543,585.863926,0.197525,39.199479,32.936439,16646.1419,585.863926,0.389269,286,0.72671,0.332827,0.241869,3454,0.006308,0.017812,centromere
0.041657,0.986624,11,0.002367,0.001937,0.001937,4.636364,1,0,10.231405,1.282834,44.598206,29,0.65025,1,38,0,0,0,0.0422,0.81189,0.629626,0.511187,0,0.000215,0,0.000215,0.000215,0.040323,0.028156,0.038384,0.049468,0.054582,0,0.00043,0,0.000646,0.000646,0.052966,0.039772,0.044696,0.04789,0.030076,0.405506,0.009092,0.039584,23.040761,0.291481,0.749479,3.355274,4.038066,0.34587,7287.01917,12.221253,2.833494,444.579914,24.65303,3.322433,4.43299,3.322433,0.366271,0.426963,9.225665,0.065185,0.401427,1.23741,0.80184,1.605333,2.553212,0.990492,0.890103,0.447327,0.070133,1.075892,0.070133,0.080843,4.256564,0.125122,1.693476,1.346314,3.499416,0.562665,17648.913,11.60936,2.809781,684.394216,40.222423,8.690249,5.131605,8.690249,0.535416,0.125179,5.834536,0.132025,0.125069,0.935133,0.937477,2.685036,2.480995,0.90317,1.113918,0.674004,0.15552,1.177963,0.15552,0.053668,16.204265,0.26044,0.966185,2.652276,3.897536,0.416836,9328.36126,11.865386,2.83112,499.137978,29.79977,4.450812,4.606584,4.450812,0.420903,0.316853,7.977482,0.086306,0.300451,1.163327,0.851415,1.951436,2.510749,0.990605,0.963895,0.516887,0.095381,1.105149,0.095381,0.174264,0.006789,0.164435,0.001141,0.000165,0.000002,0,0,11.319131,2.464283,8231.23714,764.451689,0.057092,47.740047,27.465182,31791.2582,764.451689,0.249939,310,0.81189,0.314813,0.255594,4647,0.036511,0.130679,centromere
0.045554,0.987439,8,0.006201,0.001272,0.000795,8.5,1,1,135.75,1.259237,52.497619,35.22783,0.671037,1,43,0,0,0,0.056812,0.784251,0.638962,0.501106,0,0,0,0,0,0.012923,0.009812,0.011452,0.017322,0.022905,0,0.000318,0,0.000159,0.000636,0.018409,0.018974,0.024119,0.034368,0.015959,0.406011,0.007734,0.07963,4.149642,0.501678,0.289452,1.208861,2.957307,0.548319,1098.57547,7.999615,1.95119,56.988715,4.615907,0.98283,3.395487,0.98283,0.540883,0.429389,0.887912,0.103988,0.289818,1.025715,0.865507,7.668024,3.812768,0.870373,1.250521,0.464559,0.183172,1.761475,0.183172,0.148857,0.591008,0.540839,0.553992,0.333886,2.352224,0.847906,6796.3658,7.702007,2.136496,172.205804,9.37686,2.041356,3.684809,2.041356,0.596854,0.103108,3.693893,0.136474,0.089916,0.886149,0.95631,47.940226,3.718517,0.877216,3.665653,1.000891,0.247605,1.814301,0.247605,0.094698,3.043958,0.817977,0.332133,0.816899,2.782332,0.677047,1955.3029,7.875396,2.135822,83.217391,6.824955,1.172321,3.529676,1.172321,0.563976,0.340289,3.027471,0.101857,0.204396,1.018019,0.907977,13.875666,3.783631,0.930715,1.680196,0.700897,0.182285,1.789618,0.182285,0.185949,0.009285,0.164845,0.001544,0.000049,0,0,0,14.925584,3.790665,14738.3161,1037.65336,0.06003,30.765146,13.049037,29361.8424,1037.65336,0.128128,354,0.784251,0.319481,0.250553,6289,0.024296,0.07294,centromere
0.071585,0.991768,6,0.00229,0.001145,0.000859,3.5,1,0,4.583333,1.240815,37.121422,29.410882,0.792289,1,36,0,0,0,0.028229,0.843984,0.614968,0.519023,0,0,0,0,0,0.019517,0.014589,0.011279,0.01221,0.006645,0,0,0,0.001145,0.002862,0.022337,0.018757,0.021601,0.029423,0.012284,0.402359,0.010839,0.014956,64.363575,0.013979,2.729259,6.403922,4.467733,0.174164,26700.178,27.852136,3.176888,1381.93134,70.816781,29.268862,10.724107,29.268862,0.25263,0.497915,1.472008,0.159056,0.497915,1.380638,0.751042,1.225777,3.072467,1.09122,0.82966,0.496834,0.204749,1.287276,0.204749,0.038634,4.818402,0.02834,2.870725,1.456743,3.568592,0.556051,40450.0411,25.658194,3.051741,189.190807,130.856183,34.737858,12.100725,34.737858,0.402354,0.116548,3.399636,0.171156,0.116548,1.046703,0.941726,1.046603,2.896857,1.02166,0.474785,0.872813,0.237934,1.390155,0.237934,0.02066,18.577457,0.028595,2.650903,3.300442,4.151147,0.300266,31014.4387,26.652232,3.254724,668.304855,114.345948,30.951669,11.675895,30.951669,0.320181,0.236788,2.732194,0.169443,0.236788,1.238916,0.881606,1.075226,2.957564,1.130486,0.608729,0.761411,0.230509,1.360388,0.230509,0.130028,0.004829,0.161893,0.00074,0.000034,0,0,0,11.672868,2.715074,5925.18088,565.821981,0.084874,103.397252,49.537883,46098.9164,565.821981,0.857554,260,0.843984,0.307484,0.259512,3494,0.015978,0.062172,centromere
0.037746,0.987002,13,0.00209,0.001672,0.001254,3.846154,1,0,6.130178,1.256175,42.426407,34.928498,0.823273,1,43,0,0,0,0.009726,0.905794,0.593774,0.537837,0,0.000209,0,0.000209,0,0.040929,0.026434,0.036548,0.076669,0.100808,0,0.000418,0,0.000209,0.001463,0.056796,0.046418,0.055255,0.055405,0.03119,0.400574,0.009442,0.03965,10.174565,0.641281,0.69326,2.236176,3.777992,0.394978,1726.09416,6.235415,2.447175,128.356774,10.024667,1.387311,2.001141,1.387311,0.364586,0.481327,10.362085,0.059483,0.42215,1.263593,0.794427,2.381974,2.55815,0.998379,1.058937,0.470396,0.063528,1.068,0.063528,0.080183,2.353951,0.316212,1.418735,0.885464,3.217372,0.647481,5370.94901,5.834382,2.45243,214.180756,16.914674,3.518997,2.480378,3.518997,0.54076,0.137997,5.794411,0.138848,0.125093,0.947346,0.93858,5.76424,2.490349,0.914793,1.536244,0.747294,0.164205,1.182628,0.164205,0.052224,7.592677,0.615919,0.852103,1.749816,3.632614,0.482401,2113.76016,5.995061,2.467914,144.673805,12.412552,1.812032,2.12654,1.812032,0.419875,0.371161,8.431204,0.082781,0.316889,1.191072,0.846352,2.797446,2.517627,1.002575,1.155211,0.550569,0.09109,1.100369,0.09109,0.101673,0.003551,0.160459,0.00025,0.000044,0,0,0,11.118311,2.887646,8056.71572,768.5,0.058791,24.874373,17.640126,16144.3457,768.5,0.151535,308,0.905794,0.296887,0.268919,4784,0.025444,0.067142,centromere
0.045431,0.983791,11,0.00394,0.002328,0.00197,7.454545,0.997275,1,34.429752,1.385442,58.412328,29.832868,0.510729,1,39,0,0,0,0.267827,0.563862,0.753662,0.424961,0.000179,0.000358,0,0.000179,0.000716,0.0218,0.034025,0.054294,0.099172,0.168055,0.000537,0.000537,0,0.000358,0.002507,0.054495,0.077911,0.086913,0.064962,0.039418,0.432608,0.007406,0.018095,36.741051,0.365254,1.261334,4.060005,4.727002,0.29878,15693.9427,9.077711,2.958675,801.61465,34.427546,3.168602,2.512104,3.168602,0.103432,4.98693,1.827455,0.251451,1.469418,3.005606,0.529881,277.367826,5.51101,2.060597,38.585568,4.715112,0.508131,2.020796,0.508131,0.063752,3.960725,0.100989,3.323514,1.099877,3.773339,0.64726,43187.2865,8.370188,2.864089,1337.85406,59.942724,12.120801,3.646984,12.120801,0.234251,0.630178,0.699278,0.693727,0.40348,2.314768,0.820143,761.388829,5.255834,2.008753,63.515976,8.391141,1.683103,2.426177,1.683103,0.029697,24.687512,0.312,1.649628,2.984135,4.462462,0.423364,19642.8327,8.661653,2.942197,869.602072,41.65223,4.700143,2.849214,4.700143,0.139806,3.376383,1.828914,0.330932,1.083447,2.824432,0.635165,348.142862,5.364351,2.117359,41.615363,5.873167,0.708344,2.140452,0.708344,0.398883,0.040055,0.18715,0.009381,0.000097,0.000008,0,0,21.284742,12.168832,20260.0817,1045.38807,0.104034,33.661533,33.385745,29721.4327,1045.38807,0.182415,367,0.563862,0.376831,0.212481,5584,0.070026,0.056409,centromere
0.036259,0.991669,9,0.001556,0.000778,0.000622,4,0.994505,0,5.555556,1.280733,50.921508,40.447497,0.794311,1,49,0,0,0,0.030064,0.839323,0.616612,0.517537,0,0.000156,0.000467,0,0,0.044482,0.030777,0.038675,0.04576,0.045721,0,0,0.000467,0.000467,0.000622,0.054444,0.039707,0.044534,0.039811,0.018854,0.402509,0.007905,0.019239,21.337671,0.24002,0.595535,3.332338,4.490127,0.299245,4933.506,15.064163,2.908398,353.131927,21.949534,3.493355,5.865913,3.493355,0.25562,0.558056,3.56397,0.11916,0.506427,1.503284,0.751949,2.224211,2.839458,1.152228,1.21927,0.577032,0.139001,1.166516,0.139001,0.046374,3.467651,0.129801,1.254691,1.286178,3.839321,0.539587,10943.8507,14.216216,2.949892,497.006159,35.969233,8.111624,6.465039,8.111624,0.414698,0.164259,4.074202,0.167497,0.164022,1.155259,0.918013,2.871409,2.708045,1.09558,1.224246,0.87713,0.213058,1.272011,0.213058,0.030633,12.062664,0.232153,0.797579,2.375026,4.245997,0.393502,6216.90659,14.452929,2.94528,388.334719,27.964897,4.816543,6.038951,4.816543,0.322816,0.347639,4.389565,0.13687,0.327934,1.37037,0.838004,2.388854,2.74141,1.166929,1.2108,0.719087,0.165166,1.206738,0.165166,0.138213,0.005839,0.162014,0.000789,0.000025,0,0,0,12.055383,2.801406,11732.1033,1041.68233,0.049145,57.243466,26.435727,51828.0957,1041.68233,0.25338,364,0.839323,0.308306,0.258768,6428,0.035991,0.042857,centromere
0.0503,0.973403,4,0.017274,0.004083,0.000942,18.5,1,1,460.75,1.389803,39.204592,21.954498,0.559998,1,30,0,0,0,0.157226,0.657369,0.702245,0.461634,0,0.000628,0,0.000314,0,0.024305,0.04639,0.098202,0.148929,0.12403,0,0,0,0.002827,0.004397,0.060266,0.08066,0.083758,0.07644,0.053954,0.420195,0.010718,0.012566,26.616244,0.206949,1.381985,3.689669,4.783138,0.267959,7262.28293,9.235348,2.934079,470.25929,25.042846,3.833281,2.773749,3.833281,0.053841,5.366472,0.830285,0.356251,1.633138,3.390423,0.464108,281.212325,6.335153,2.178631,40.927111,5.029063,0.837548,2.351007,0.837548,0.051613,3.001209,0.131865,2.415225,1.063089,3.845883,0.62356,19155.1448,8.472162,2.933389,668.546884,43.46761,8.960131,3.709854,8.960131,0.138727,0.705584,0.612649,0.66639,0.487229,2.651763,0.77716,751.384621,6.009266,2.25868,57.772735,8.764156,1.839915,2.761018,1.839915,0.019461,17.452695,0.2735,1.484312,2.872106,4.58786,0.358463,9597.1267,8.868262,2.96408,505.01342,30.456226,4.4554,3.00166,4.4554,0.068277,3.551061,1.149293,0.391292,1.288984,3.230962,0.540285,375.042597,6.184939,2.255585,44.107851,6.107581,0.957873,2.447978,0.957873,0.249196,0.020147,0.176564,0.004901,0.000047,0,0,0,24.331972,12.516833,11786.6712,562.455716,0.195386,34.276696,28.044483,15016.8514,562.455716,0.300831,278,0.657369,0.351123,0.230817,3184,0.049514,0.012301,centromere
0.076779,0.973449,10,0.007929,0.00666,0.00444,8.4,1,2,65.64,1.336333,38.013156,25.632011,0.674293,1,32,0,0,0,0.013779,0.88876,0.607823,0.540209,0,0,0,0,0.001269,0.020481,0.034817,0.061981,0.133366,0.165359,0,0,0.00222,0.001269,0.002537,0.055247,0.07822,0.083957,0.080891,0.045435,0.406594,0.010696,0.015812,32.830975,0.270465,1.217545,4.032585,4.804898,0.283711,10401.5757,10.058289,3.022083,625.424176,30.886508,3.670181,3.01441,3.670181,0.072568,5.56134,1.344038,0.294292,1.640789,3.238333,0.480567,296.843082,6.189926,2.183667,43.015015,5.278091,0.669387,2.274568,0.669387,0.057299,4.000081,0.099696,2.813869,1.193509,3.984831,0.609338,27529.1878,9.73483,2.987118,1003.17944,58.021964,12.038478,4.278266,12.038478,0.177596,0.769481,0.576134,0.730932,0.481048,2.588801,0.786962,780.875436,6.06556,2.196121,67.906868,10.13756,2.040949,2.792256,2.040949,0.024532,23.987303,0.220172,1.662494,3.227052,4.687996,0.373798,13819.6154,10.04497,3.053218,742.001757,40.370812,5.677783,3.415219,5.677783,0.093446,4.120272,1.185466,0.405653,1.315757,3.170743,0.562097,389.731811,6.191518,2.264749,50.441832,7.026543,0.988933,2.43788,0.988933,0.217714,0.009101,0.165319,0.000377,0.000401,0.000001,0,0,24.822709,13.294711,11878.5779,522.917856,0.162457,39.164288,32.941808,17738.3739,522.917856,0.249144,266,0.88876,0.303912,0.270105,3153,0.180903,0.027222,centromere
0.055242,0.974062,8,0.016643,0.001664,0.001427,12.75,1,1,470.6875,1.35711,45.793013,27.784888,0.60675,1,34,0,0,0,0.103368,0.716534,0.672906,0.48216,0,0,0,0,0,0.010637,0.010808,0.008515,0.017514,0.019422,0,0.000238,0,0.000951,0.000476,0.014168,0.016703,0.018568,0.022768,0.01975,0.413908,0.009039,0.011582,27.867464,0.037995,1.392872,4.075243,4.915392,0.234635,8311.3874,23.138337,3.239598,502.428545,38.003401,13.276289,9.531593,13.276289,0.420778,0.400598,1.84694,0.088131,0.362524,1.329816,0.822546,1.381142,4.065724,1.072021,0.619301,0.465901,0.163183,1.8516,0.163183,0.031773,2.310867,0.05805,1.632923,0.990215,3.983345,0.625608,17738.7923,21.886836,3.373764,231.709598,68.180281,17.062527,10.44907,17.062527,0.53684,0.112739,3.77162,0.1132,0.112739,1.068129,0.943631,3.583457,3.980248,1.044176,0.348529,0.822935,0.218901,1.933755,0.218901,0.015424,11.663387,0.063848,1.391447,2.523751,4.650359,0.35124,11643.8066,22.582199,3.372931,368.333525,54.760504,13.955537,10.029517,13.955537,0.463804,0.269694,3.571803,0.088225,0.262266,1.253923,0.86961,2.105173,4.043983,1.113226,0.493749,0.598509,0.16682,1.890858,0.16682,0.266944,0.019213,0.17132,0.003034,0.0002,0.000002,0,0,16.697337,3.429595,11041.5347,721.163338,0.101288,88.667142,34.985161,53743.3757,721.163338,0.595722,312,0.716534,0.336453,0.24108,4206,0.120259,0.006134,centromere
0.044521,0.986824,9,0.002725,0.001362,0.001362,4.111111,1,0,5.432099,1.378332,45.453273,22.803509,0.501691,1,31,0,0,0,0.264594,0.566274,0.752015,0.425847,0,0.000272,0,0.000272,0,0.012652,0.011909,0.013971,0.014436,0.012782,0,0.000817,0,0.000545,0.003815,0.016628,0.014492,0.018393,0.017279,0.020326,0.432109,0.009507,0.016069,56.604846,0.021599,1.827169,6.109192,4.466637,0.163164,21743.2578,29.747827,3.142702,1245.04126,59.575587,21.595885,11.819318,21.595885,0.518022,0.287158,0.423273,0.123489,0.283464,0.943283,0.858638,0.241592,3.683724,0.791038,0.091958,0.281434,0.209948,1.70013,0.209948,0.047706,4.590649,0.033628,2.151093,1.415213,3.570814,0.5611,29581.4408,27.762736,3.022811,475.057864,110.60665,28.337986,13.173761,28.337986,0.583268,0.088416,3.542047,0.108806,0.088416,0.821931,0.955792,0.978116,3.588486,0.815906,-0.445067,0.594299,0.190413,1.750035,0.190413,0.024323,19.076524,0.034043,1.929615,3.337773,4.145776,0.301587,23458.4489,28.695184,3.12831,871.099333,89.440496,24.465017,12.678706,24.465017,0.560044,0.181038,1.78179,0.110232,0.180888,0.904917,0.909571,0.517808,3.662904,0.834394,-0.170052,0.410821,0.191915,1.741008,0.191915,0.34637,0.036339,0.186718,0.009225,0.000073,0.000006,0,0,14.66594,2.552925,9295.05804,685.924251,0.100611,113.320981,43.399731,64730.2886,685.924251,0.897577,296,0.566274,0.376007,0.212923,3670,0.064546,0.043115,centromere
0.064556,0.987561,8,0.002983,0.001989,0.001326,3.875,1,0,5.359375,1.263405,37.215588,25.806976,0.693445,1,32,0,0,0,0.074455,0.755816,0.650033,0.491305,0,0.000331,0,0,0,0.018287,0.030147,0.059605,0.129898,0.11259,0,0.000331,0,0.001326,0.001989,0.043097,0.060901,0.07916,0.056322,0.036477,0.407408,0.010947,0.006876,63.781729,0.09235,2.343616,5.843818,5.554895,0.202686,43564.5241,13.961707,3.350736,1842.6537,62.252711,9.517734,4.061132,9.517734,0.080494,3.834792,1.309112,0.260694,1.416302,3.012678,0.503211,155.967817,6.175875,2.024403,26.900707,3.844341,0.620396,2.379787,0.620396,0.031192,6.493922,0.050747,4.104977,1.552495,4.539674,0.548642,79376.3762,12.75644,3.334292,2358.19037,108.088126,23.02563,5.609198,23.02563,0.220499,0.479555,0.79712,0.509725,0.367508,2.257826,0.82739,274.482619,5.891609,1.974807,33.268204,6.664525,1.407887,2.762051,1.407887,0.011463,40.667772,0.103405,2.622417,4.285714,5.327295,0.30322,47078.48,13.283412,3.375577,1884.8589,77.786478,11.812108,4.504283,11.812108,0.121498,2.486046,1.484322,0.301906,1.022658,2.822821,0.619619,164.665208,6.017592,2.048361,27.045251,4.815662,0.754,2.497467,0.754,0.219121,0.013589,0.165981,0.002051,0.000044,0.000001,0,0,24.03414,10.869211,10761.6891,501.520053,0.22196,52.646006,44.076073,21161.4316,501.520053,0.580045,246,0.755816,0.325016,0.245653,3017,0.02659,0.068027,centromere
0.097194,0.983195,6,0.006259,0.006018,0.001685,11.166667,0.982079,2,105.138889,1.221142,42.011903,30.016662,0.71448,1,38,0,0,0,0.018708,0.871412,0.607862,0.529699,0.000722,0,0.000722,0,0.000481,0.021231,0.027089,0.064375,0.160569,0.170319,0.000722,0.000481,0.000963,0.001444,0.002167,0.052421,0.065394,0.076957,0.067765,0.030214,0.403137,0.009596,0.01527,30.68333,0.27186,1.396101,3.810035,4.784151,0.296804,12785.6657,9.481094,2.999196,685.412555,32.905635,3.961289,2.837393,3.961289,0.125129,2.01836,1.816771,0.234659,0.972187,2.564054,0.610424,49.523375,4.363388,1.78925,10.663555,2.223702,0.397888,1.695601,0.397888,0.052054,4.498739,0.106352,3.026655,1.209095,3.91648,0.619937,32916.4532,8.824626,2.968036,1142.7186,58.688916,11.544906,3.814411,11.544906,0.226336,0.389761,1.316804,0.434332,0.315427,2.032733,0.849642,124.349353,4.177835,1.817669,16.224492,3.996065,0.838784,1.931204,0.838784,0.021648,25.586596,0.299578,1.524722,3.197509,4.601831,0.379714,14102.2148,9.124951,3.026136,738.991854,39.197061,4.526435,2.968696,4.526435,0.13592,1.63187,2.447088,0.247186,0.805589,2.475313,0.67194,55.188971,4.267431,1.878639,11.335165,2.774797,0.42786,1.730921,0.42786,0.170867,0.003043,0.162519,0.000494,0.000011,0.000001,0,0,17.257824,7.957794,10371.4451,675.788397,0.10414,33.952094,32.770042,17601.7819,675.788397,0.227792,279,0.871412,0.303931,0.264849,4154,0.02074,0.021348,centromere
0.034029,0.988545,14,0.002023,0.001839,0.000552,3.428571,0.993976,0,8.530612,1.270146,50.009999,33.955854,0.678981,1,42,0,0,0,0.084109,0.741868,0.656445,0.486996,0.000184,0.000184,0,0.000184,0,0.047668,0.028279,0.026512,0.056155,0.062438,0,0.000184,0.001287,0.000368,0.001104,0.063348,0.049751,0.05395,0.043013,0.032041,0.408682,0.008172,0.030558,37.270332,0.202231,0.989062,4.224741,4.2375,0.298068,15350.3532,13.98489,3.049671,825.614491,38.23491,4.826793,4.880173,4.826793,0.449847,0.40724,20.94165,0.035503,0.357575,1.111942,0.826179,1.417766,2.433649,0.897658,0.785036,0.393147,0.036853,1.038037,0.036853,0.054776,6.184154,0.081006,2.356018,1.683732,3.688607,0.494281,35359.6411,13.197468,3.021344,1260.58629,62.603435,13.565603,5.757853,13.565603,0.631412,0.09503,7.57744,0.115701,0.09503,0.796614,0.952485,2.863441,2.374918,0.785799,1.162578,0.613257,0.131893,1.139944,0.131893,0.037731,22.249278,0.159171,1.47072,3.14893,4.067822,0.359559,22160.3267,13.421901,3.060306,991.145276,48.556185,7.554845,5.136834,7.554845,0.527361,0.265157,13.415077,0.065132,0.242857,1.010359,0.880801,1.999443,2.390692,0.874481,0.929241,0.468714,0.069947,1.073917,0.069947,0.215694,0.007398,0.167021,0.002346,0.00005,0.000001,0,0,10.510392,2.767568,8929.65716,908.72025,0.046841,54.780394,33.668546,42195.492,908.72025,0.256017,332,0.741868,0.328222,0.243498,5437,0.028574,0.065775,centromere
