%
@relation Meier500_Standardized.arff

@attribute feature1 REAL
@attribute feature2 REAL
@attribute feature3 REAL
@attribute feature4 REAL
@attribute feature5 REAL
@attribute feature6 REAL
@attribute feature7 REAL
@attribute feature8 REAL
@attribute feature9 REAL
@attribute feature10 REAL
@attribute feature11 REAL
@attribute feature12 REAL
@attribute feature13 REAL
@attribute feature14 REAL
@attribute feature15 REAL
@attribute feature16 REAL
@attribute feature17 REAL
@attribute feature18 REAL
@attribute feature19 REAL
@attribute feature20 REAL
@attribute feature21 REAL
@attribute feature22 REAL
@attribute feature23 REAL
@attribute feature24 REAL
@attribute feature25 REAL
@attribute feature26 REAL
@attribute feature27 REAL
@attribute class {1,2,3,4,5}

@data
0.027177,0.0047619,0.02151,0.0011969,0.023504,0.001268,0.082433,0.078328,0.025954,0.029864,0.049774,0.080052,0.026494,0.44914,0.21159,0.27262,0.26451,0.77004,0.16254,0.74478,0.86036,0.48321,0.8024,0.9699,0.26544,0.0036554,0.0074861,1
0.042811,0.0058608,0.033435,0.0015959,0.03659,0.0017209,0.079225,0.064187,0.039371,0.034897,0.045701,0.070579,0.010385,0.69209,0.21398,0.40973,0.14539,0.61958,0.25199,0.8266,0.94077,0.67633,0.90813,0.95805,0.3247,0.0055896,0.019238,1
0,0.0018315,0,0.00039898,0,0.00045286,0.00038718,0.00024593,0.0011979,5.5304e-05,0.00041927,3.7147e-05,0.019849,0.62938,0.24809,0.3958,0.16791,0.88693,0.24794,0.81816,0.8949,0.62714,0.87553,0.88355,0.51524,0.0032479,0.0029302,5
0.14626,0.17399,0.17653,0.092962,0.17279,0.095462,0.085125,0.085828,0.037454,0.049994,0.048456,0.081649,0.12332,0.20782,0.79262,0.23162,0.56134,0.22523,0.32647,0.74168,0.64877,0.32272,0.61377,0.60705,0.78892,0.033024,0.031706,2
0.13033,0.11502,0.11819,0.043329,0.12578,0.045739,0.16103,0.40092,0.1713,0.18964,0.11596,0.20308,0.041371,0.24405,0.9319,0.4362,0.34635,0.57766,0.48654,0.93028,0.75622,0.22919,0.62075,0.36573,0.95194,0.022614,0.071097,3
0.044418,0.0058608,0.03624,0.0013565,0.039131,0.0015397,0.0012537,0.00030741,0.005111,0.00011061,0.0018867,7.4294e-05,0.053945,0.45002,0.17932,0.24925,0.28972,0.78252,0.15047,0.71821,0.76606,0.51485,0.79515,0.81719,0.59599,0.01537,0.026334,5
0.45281,0.44799,0.33119,0.19957,0.35942,0.19998,0.0505,0.054903,0.015173,0.017808,0.027612,0.048403,0.13645,0.17642,0.84183,0.23627,0.54758,0.34888,0.33751,0.75199,0.65849,0.254,0.58458,0.60589,0.79674,0.13379,0.18217,2
0.2218,0.21722,0.26888,0.076125,0.26401,0.085952,0.068255,0.059207,0.030107,0.0292,0.035758,0.060067,0.082905,0.41676,0.58417,0.27926,0.3969,0.29775,0.34876,0.78339,0.75284,0.58203,0.77962,0.83591,0.57469,0.052675,0.13264,2
0.022648,0.0029304,0.018588,0.00055857,0.020074,0.000634,0.018861,0.011989,0.010302,0.0089592,0.01144,0.016196,0.032727,0.49631,0.20852,0.30381,0.22976,0.77556,0.17839,0.75801,0.85256,0.5124,0.82411,0.96752,0.27459,0.0092055,0.006701,1
0.014904,0.0069597,0.010521,0.00087775,0.012197,0.0013586,0.071629,0.23929,0.03394,0.030859,0.048816,0.11018,0.036998,0.33214,0.45196,0.2704,0.32697,0.69661,0.21437,0.79472,0.8348,0.36119,0.71986,0.91486,0.43318,0.0039109,0.010626,3
0.01052,0.0021978,0.0086509,0.00063837,0.0092746,0.00072457,0.00068218,0.00030741,0.0024756,5.5304e-05,0.00089845,3.7147e-05,0.03192,0.46339,0.20937,0.26525,0.223,0.52766,0.16685,0.74341,0.83187,0.45618,0.79627,0.91581,0.43065,0.00072683,0.0041294,5
0.0099357,0.0025641,0.0078326,0.00063837,0.0085123,0.000634,0.00070062,0.00012296,0.0024756,5.5304e-05,0.00092839,3.7147e-05,0.039653,0.53943,0.21382,0.29759,0.22804,0.79967,0.18672,0.76346,0.82482,0.59576,0.83816,0.89108,0.48432,0.0042485,0.014385,5
0.019871,0.0058608,0.017068,0.0023939,0.018295,0.0024454,0.022788,0.015985,0.015493,0.010784,0.014645,0.019316,0.18628,0.14509,0.26366,0.080211,0.56117,0.21728,0.05889,0.51873,0.51105,0.20335,0.5019,0.96454,0.2287,0.0044248,0.0051,1
0.068966,0.0087912,0.048632,0.0030322,0.054377,0.0036229,0.096537,0.20812,0.03386,0.027265,0.050942,0.10702,0.029484,0.43929,0.24507,0.28266,0.2214,0.54497,0.16908,0.7489,0.82402,0.42239,0.77134,0.90592,0.45192,0.003102,0.011653,4
0.0062829,0.0010989,0.0057283,7.9796e-05,0.0060983,9.0572e-05,0.014621,0.0096526,0.014455,0.0069683,0.010572,0.011367,0.040546,0.41464,0.1815,0.24352,0.24694,0.69467,0.13972,0.70897,0.7881,0.40932,0.76784,0.94061,0.35436,0.0042028,0.0062065,1
0.24722,0.15165,0.1134,0.048835,0.15297,0.059324,0.080829,0.13563,0.042964,0.032629,0.058609,0.090045,0.0096628,0.30416,0.753,0.52362,0.31593,0.84115,0.48935,0.92818,0.91317,0.30465,0.6849,0.71962,0.75791,0.094385,0.094699,3
0.019579,0.0040293,0.016367,0.00071816,0.017787,0.00081514,0.0012353,0.00030741,0.0047916,0.00011061,0.0017969,7.4294e-05,0.028708,0.44455,0.18281,0.2563,0.22246,0.62733,0.15017,0.71819,0.83244,0.42113,0.78465,0.91626,0.42826,0.0086794,0.024165,5
0.091029,0.069963,0.10101,0.036706,0.10138,0.038221,0.061857,0.048325,0.029947,0.029311,0.033901,0.054383,0.11644,0.16972,0.61242,0.18101,0.56211,0.24599,0.1698,0.69668,0.6326,0.25348,0.55298,0.7606,0.62146,0.018977,0.039965,2
0.036528,0.0058608,0.030278,0.0013565,0.032652,0.0014491,0.047347,0.034122,0.025555,0.022896,0.033183,0.044205,0.021951,0.54438,0.17135,0.31129,0.21818,0.68634,0.17929,0.75983,0.89353,0.57464,0.84916,0.95515,0.32766,0.0053037,0.0045745,1
0.03609,0.0058608,0.026537,0.0013565,0.029475,0.0016303,0.11945,0.30212,0.026274,0.022453,0.05792,0.14082,0.015951,0.56173,0.27141,0.38113,0.15967,0.7217,0.23348,0.80846,0.89299,0.50859,0.8391,0.90833,0.46225,0.0052764,0.0030167,4
0.15254,0.1315,0.041267,0.021864,0.060094,0.035413,0.3313,0.70593,0.056221,0.076374,0.1295,0.34004,0.013609,0.3191,0.81184,0.66082,0.28932,0.59566,0.61883,0.97734,0.88919,0.29841,0.68737,0.58186,0.87081,0.056513,0.15776,3
0.10593,0.10916,0.10486,0.049952,0.10342,0.048546,0.05522,0.04814,0.028989,0.024997,0.039502,0.053009,0.10974,0.15737,0.69982,0.22877,0.56839,0.20508,0.21064,0.70088,0.64597,0.22887,0.56248,0.743,0.64296,0.023417,0.094767,2
0.041935,0.007326,0.034838,0.0014363,0.037479,0.0016303,0.039954,0.024101,0.030506,0.025827,0.029229,0.035996,0.041578,0.35646,0.23699,0.22186,0.31614,0.89875,0.13682,0.70857,0.78918,0.39505,0.73212,0.94328,0.34694,0.0069003,0.0034865,1
0.011835,0.003663,0.010054,0.00063837,0.010799,0.00072457,0.0010509,0.00030741,0.0040728,0.00016591,0.0014974,0.00011144,0.033791,0.55352,0.18445,0.30241,0.18785,0.67735,0.18812,0.75828,0.82268,0.53991,0.83623,0.81029,0.62392,0.0099901,0.016913,5
0.064582,0.030403,0.039981,0.0072614,0.045102,0.0086949,0.17897,0.45337,0.050311,0.048557,0.061124,0.1721,0.019534,0.40364,0.645,0.41158,0.30354,0.57756,0.35535,0.88113,0.87068,0.45289,0.76979,0.77833,0.67658,0.013192,0.019782,3
0.19462,0.29927,0.29261,0.10038,0.26553,0.11276,0.067333,0.045496,0.042246,0.035726,0.04621,0.061033,0.40869,0.065067,0.64168,0.08612,0.80943,0.071029,0.072853,0.41158,0.34767,0.13077,0.34292,0.67017,0.57572,0.05995,0.21912,2
0.0097896,0.0029304,0.0083002,0.00071816,0.0088934,0.00081514,0.001014,0.00018445,0.0038333,0.00011061,0.0014076,7.4294e-05,0.035713,0.48094,0.26711,0.32974,0.25578,0.77746,0.19827,0.76215,0.83589,0.52757,0.8074,0.86285,0.5455,0.0025333,0.0017989,5
0.061514,0.0080586,0.039747,0.0026333,0.045356,0.0037134,0.11704,0.17965,0.032024,0.035339,0.055075,0.11397,0.02419,0.5533,0.22401,0.36124,0.21484,0.67952,0.20601,0.78782,0.88639,0.58454,0.84936,0.93841,0.38302,0.0029256,0.024888,3
0.036821,0.0047619,0.029811,0.0010373,0.032397,0.0011774,0.00097717,0.00030741,0.0036735,0.00011061,0.0013177,0.00011144,0.031735,0.45267,0.27714,0.26484,0.22827,0.71433,0.18965,0.76132,0.81007,0.45885,0.77126,0.78051,0.6625,0.0047959,0.014793,5
0.044418,0.0069597,0.03589,0.0012767,0.039004,0.0015397,0.0011247,0.00043037,0.0048714,0.00016591,0.0017969,0.00011144,0.028021,0.46321,0.19892,0.27839,0.23596,0.56114,0.16274,0.74377,0.85459,0.47042,0.80432,0.98376,0.19546,0.0093515,0.010045,5
0.0046756,0.0010989,0.0044424,0.00015959,0.0047008,0.00018114,0.015543,0.0094682,0.020444,0.012775,0.012998,0.012741,0.046525,0.54656,0.22646,0.3197,0.25394,0.88429,0.20493,0.77521,0.82745,0.6327,0.83801,0.88542,0.49751,0.0034882,0.0061323,1
0.022794,0.0051282,0.019055,0.00087775,0.020582,0.00099629,0.0018437,0.00030741,0.0073471,0.00016591,0.0027253,0.00014859,0.016244,0.63014,0.23263,0.39075,0.14131,0.80261,0.23981,0.80795,0.89606,0.60339,0.85487,0.8367,0.59857,0.0076728,0.011449,5
0.076417,0.076557,0.029694,0.0078998,0.041164,0.016212,0.11507,0.28921,0.03953,0.03368,0.062981,0.13934,0.0047147,0.3489,0.84351,0.7584,0.24874,0.60915,0.737,0.99598,0.94249,0.30478,0.70574,0.61091,0.85787,0.013481,0.029574,3
0.46859,0.32527,0.68751,0.17276,0.62432,0.20551,0.058133,0.039656,0.03977,0.031965,0.042856,0.053269,0.10454,0.17072,0.73055,0.24662,0.59165,0.23752,0.25401,0.73471,0.66708,0.26995,0.56418,0.69755,0.69725,0.11977,0.045597,2
0.045587,0.0058608,0.036942,0.0014363,0.04002,0.0016303,0.0013828,0.00036889,0.0052707,0.00011061,0.0019766,0.00011144,0.014754,0.56673,0.20934,0.34698,0.15012,0.6793,0.20417,0.77465,0.89498,0.50704,0.83425,0.90253,0.47433,0.0042545,0.029153,5
0.0080362,0.0029304,0.0077157,0.00071816,0.0081311,0.00072457,0.0007928,0.00030741,0.0035138,0.00011061,0.0012578,7.4294e-05,0.02419,0.49197,0.2208,0.29847,0.20318,0.68537,0.18199,0.76338,0.86204,0.46762,0.81259,0.96668,0.27884,0.0098776,0.020159,5
0.010082,0.0032967,0.0090016,0.00063837,0.0096557,0.00072457,0.00082968,0.00012296,0.0032742,0.00011061,0.0011979,3.7147e-05,0.025298,0.52046,0.21492,0.30843,0.19453,0.78775,0.18958,0.76814,0.86511,0.50034,0.81716,0.92964,0.40094,0.00087889,0.022341,5
0.035213,0.0058608,0.029577,0.0012767,0.031762,0.0013586,0.028375,0.016416,0.019326,0.015596,0.020005,0.025,0.011082,0.65072,0.2094,0.38357,0.1478,0.78412,0.23437,0.80332,0.91076,0.62502,0.88552,0.95071,0.34586,0.0077184,0.012784,1
0.02893,0.0080586,0.023848,0.0017555,0.025791,0.0018114,0.00062687,0.00043037,0.0027152,5.5304e-05,0.00098829,7.4294e-05,0.22855,0.12886,0.20511,0.076474,0.59837,0.24168,0.04534,0.45971,0.46784,0.18902,0.50022,0.97084,0.19802,0.0052672,0.005137,5
0.020894,0.0021978,0.015431,0.00063837,0.017152,0.00072457,0.02218,0.023302,0.010941,0.008738,0.012189,0.019502,0.037694,0.39533,0.26967,0.26149,0.2534,0.75639,0.16261,0.73292,0.81495,0.38552,0.75463,0.95131,0.32902,0.0049023,0.0062436,1
0.007744,0.0029304,0.0072481,0.00063837,0.0076229,0.00072457,0,0.00030741,0,0,0,3.7147e-05,0.031775,0.47244,0.22505,0.2926,0.24903,0.69345,0.1765,0.76021,0.86019,0.49803,0.8169,0.97364,0.24896,0.0068182,0.019392,5
0.023086,0.0043956,0.019055,0.00087775,0.020582,0.00099629,0.0011615,0.00012296,0.0044721,5.5304e-05,0.0016472,3.7147e-05,0.022724,0.65477,0.19064,0.43372,0.16775,0.66672,0.2248,0.79424,0.87723,0.66569,0.88627,0.86358,0.5558,0.01298,0.016202,5
0.030684,0.0051282,0.025134,0.0011171,0.027188,0.001268,0.00077436,0.00030741,0.0031944,0.00011061,0.001168,7.4294e-05,0.024018,0.45258,0.23467,0.28672,0.22937,0.62198,0.17273,0.75273,0.86498,0.4474,0.79038,0.95427,0.32671,0.0044096,0.021877,5
0.035944,0.0065934,0.027239,0.0021545,0.029983,0.0023549,0.18021,0.60338,0.063488,0.045847,0.097332,0.25119,0.023397,0.52461,0.30286,0.34062,0.18742,0.68273,0.23445,0.79015,0.86744,0.50216,0.80341,0.78443,0.66653,0.0045374,0.03238,3
0.0054062,0.0025641,0.0040917,0.00055857,0.0048278,0.000634,0.00058999,0.00036889,0.0023958,5.5304e-05,0.0008685,3.7147e-05,0.039648,0.44622,0.24034,0.28409,0.23233,0.74774,0.17276,0.74841,0.81517,0.4437,0.77959,0.91655,0.42433,0.0058359,0.0017618,5
0.019433,0.003663,0.01625,0.00063837,0.017533,0.00081514,0.001309,0.00030741,0.00567,0.00016591,0.0020964,0.00011144,0.035488,0.40078,0.18273,0.22798,0.26148,0.62534,0.13545,0.70776,0.81418,0.40369,0.7642,0.96031,0.29701,0.0081259,0.0063734,5
0.045149,0.0062271,0.037176,0.0013565,0.040147,0.0015397,0.060806,0.054411,0.035138,0.026656,0.038903,0.055275,0.03776,0.51451,0.2031,0.30941,0.25566,0.65445,0.18262,0.76017,0.84663,0.57833,0.84267,0.93956,0.36955,0.0011191,0.01075,1
0.17724,0.77216,0.68646,1,0.58646,1,0.056602,0.048263,0.020125,0.02461,0.031176,0.052303,0.81848,0.11202,0.94737,0.020774,0.8822,0.038442,0.1096,0.183,0.12157,0.25645,0.24582,0.47215,0.61247,0.022881,0.021154,5
0.19857,0.14652,0.18857,0.063278,0.19248,0.064396,0.059792,0.047833,0.031864,0.027541,0.036567,0.053826,0.094289,0.18052,0.65672,0.14827,0.50334,0.27764,0.18449,0.7287,0.6641,0.23394,0.59326,0.74669,0.66748,0.03008,0.089413,2
0.041935,0.0058608,0.034487,0.0013565,0.037225,0.0015397,0.039548,0.030188,0.02859,0.024997,0.028181,0.03633,0.009071,0.70591,0.23752,0.44046,0.11968,0.6821,0.2709,0.83637,0.9477,0.64853,0.89945,0.94218,0.38071,0.011523,0.013384,1
0.042957,0.0058608,0.035188,0.0015161,0.037988,0.0016303,0.039917,0.027421,0.030985,0.024334,0.030487,0.036441,0.042077,0.4909,0.23267,0.3012,0.24425,0.81055,0.18666,0.7609,0.85174,0.52426,0.82436,0.95809,0.31012,0.0030472,0.0068061,1
0.01052,0.0032967,0.0088847,0.00055857,0.0096557,0.000634,0.00058999,0.00024593,0.0025555,5.5304e-05,0.00095834,3.7147e-05,0.028148,0.54646,0.20705,0.32698,0.2219,0.72329,0.19577,0.77743,0.87489,0.58178,0.85086,0.96666,0.28099,0.0029681,0.022477,5
0.029661,0.0065934,0.023732,0.003511,0.025664,0.0033511,0.12159,0.24095,0.056221,0.037164,0.082627,0.14123,0.029782,0.48076,0.20781,0.2248,0.16966,0.55652,0.1686,0.73894,0.82921,0.405,0.78248,0.9048,0.46501,0.0072896,0.011906,4
0.0070134,0.0010989,0.0059621,0,0.0064795,9.0572e-05,0.015506,0.014694,0.014135,0.0068576,0.01183,0.013262,0.055738,0.38584,0.15561,0.22464,0.30162,0.78345,0.1223,0.68648,0.76949,0.42237,0.76237,0.96516,0.27189,0.0013168,0.008809,1
0.021625,0.0043956,0.017769,0.00087775,0.019311,0.00099629,0.0011615,0.00036889,0.0049513,0.00016591,0.0018568,0.00011144,0.02656,0.43907,0.19336,0.25531,0.25078,0.82547,0.15222,0.73029,0.85071,0.45173,0.7926,0.97602,0.23637,0.022036,0.029536,5
0.18703,0.16337,0.080547,0.03519,0.10558,0.046282,0.16146,0.40172,0.035058,0.032574,0.085652,0.19733,0.061995,0.14218,0.8361,0.25339,0.50869,0.36028,0.30584,0.81902,0.71576,0.16414,0.50091,0.54568,0.84796,0.030262,0.12865,3
0.17285,0.10403,0.16589,0.036068,0.16656,0.036772,0.05321,0.03363,0.042246,0.033846,0.042946,0.048997,0.14357,0.084719,0.84063,0.19204,0.6672,0.20121,0.20631,0.67102,0.57606,0.12634,0.43635,0.60427,0.74563,0.026951,0.02239,2
0.059906,0.0076923,0.049567,0.0017555,0.05336,0.001902,0.052767,0.039656,0.029229,0.027707,0.038304,0.05026,0.019661,0.50317,0.19281,0.29338,0.20899,0.71936,0.17431,0.75752,0.87446,0.49899,0.821,0.96764,0.27715,0.013344,0.011504,1
0.02031,0.0043956,0.016367,0.00079796,0.017914,0.00090572,0.055717,0.042176,0.023239,0.02555,0.037046,0.053306,0.064085,0.37779,0.16652,0.21198,0.31866,0.68881,0.12285,0.68323,0.76407,0.42675,0.7661,0.97604,0.22511,0.0050756,0.0087163,1
0.025424,0.0040293,0.020458,0.00095755,0.022234,0.0010869,0.0015303,0.00024593,0.0060693,0.00027652,0.0022461,0.00018574,0.017298,0.55927,0.29357,0.36239,0.18876,0.7725,0.24556,0.80755,0.88537,0.55738,0.84925,0.83824,0.59381,0.0022383,0.010274,5
0.013442,0.0040293,0.011223,0.00079796,0.012197,0.00090572,0.000295,0.00043037,0.0012778,5.5304e-05,0.00044922,7.4294e-05,0.016326,0.62811,0.14607,0.35093,0.14239,0.69436,0.19514,0.78038,0.89456,0.58116,0.86946,0.94897,0.34874,0.0010583,0.016722,5
0.043688,0.007326,0.028408,0.0021545,0.032143,0.0028077,0.10884,0.25048,0.040329,0.035228,0.051152,0.11545,0.013197,0.6808,0.1902,0.3986,0.15997,0.8154,0.23455,0.80588,0.92108,0.69759,0.89885,0.8512,0.58083,0.0040873,0.010546,4
0.12011,0.12894,0.033668,0.013246,0.04993,0.027262,0.12364,0.26345,0.065085,0.11426,0.060465,0.13718,0.014179,0.317,0.74369,0.44523,0.31714,0.58326,0.48314,0.94458,0.91398,0.3278,0.69669,0.69828,0.78213,0.050495,0.015461,3
0.014757,0.0032967,0.012392,0.00071816,0.013467,0.00081514,0.0013275,0.00036889,0.0048714,0.00016591,0.0017669,0.00011144,0.033705,0.53463,0.22519,0.29961,0.17885,0.79348,0.19984,0.74838,0.80754,0.49311,0.82287,0.84299,0.56931,0.0035612,0.0027509,5
0.031999,0.0051282,0.02642,0.0011969,0.028459,0.0013586,0.041779,0.02822,0.022121,0.021126,0.028211,0.03867,0.0076156,0.65217,0.21146,0.39307,0.14247,0.72258,0.23623,0.81558,0.93888,0.60997,0.88379,0.97299,0.26201,0.0090017,0.0060025,1
0.20617,0.25971,0.10802,0.048755,0.14636,0.063672,0.13404,0.34577,0.065245,0.045902,0.12809,0.20078,0.072128,0.37644,0.84492,0.71469,0.36111,0.47665,0.66443,0.90285,0.75938,0.46791,0.77155,0.42352,0.93847,0.10845,0.11382,3
0.029223,0.0043956,0.02151,0.0014363,0.024012,0.0015397,0.073307,0.1376,0.03402,0.027154,0.048516,0.083581,0.056988,0.31955,0.294,0.22036,0.34788,0.64656,0.13982,0.69784,0.74402,0.36427,0.71164,0.8872,0.47007,0.0036372,0.009013,4
0.034337,0.0058608,0.026537,0.0013565,0.029094,0.0014491,0.082728,0.084906,0.030586,0.031412,0.041029,0.074183,0.021178,0.63256,0.16717,0.36305,0.11808,0.63019,0.20632,0.7843,0.89088,0.55688,0.86209,0.93311,0.39638,0.0075724,0.025055,1
0.044711,0.026007,0.054711,0.0069422,0.05209,0.0096912,0.036727,0.034799,0.019486,0.015762,0.025067,0.034733,0.091267,0.21763,0.57616,0.18261,0.46061,0.44357,0.19104,0.7164,0.70994,0.2742,0.63093,0.86135,0.51443,0.0021349,0.0016258,1
0.019433,0.0043956,0.016016,0.00095755,0.017279,0.00099629,0.00060843,0.00030741,0.0023958,0.00011061,0.00089845,7.4294e-05,0.060548,0.38403,0.19459,0.22419,0.31099,0.64547,0.13343,0.70152,0.77493,0.42801,0.76964,0.97838,0.21504,0.0075694,0.0082527,5
0.04325,0.0065934,0.035305,0.0013565,0.038242,0.0015397,0.040414,0.025945,0.026354,0.023006,0.029798,0.037073,0.012588,0.56305,0.24003,0.35852,0.17737,0.6985,0.21797,0.80156,0.92946,0.55081,0.84209,0.96644,0.29049,0.0048993,0.018335,1
0.0068673,0.0032967,0.0056114,0.00055857,0.0060983,0.000634,0.00070062,0.00018445,0.0023958,5.5304e-05,0.00089845,3.7147e-05,0.0052155,1,0.23566,0.64734,0.10169,0.54555,0.3831,0.89537,0.95614,1,1,0.84578,0.60121,0.0074325,0.006293,5
0.021479,0.0040293,0.017419,0.00071816,0.019057,0.00090572,0.00090343,0.00030741,0.0037534,0.00011061,0.0013776,7.4294e-05,0.029324,0.51449,0.22555,0.30885,0.18449,0.63811,0.19228,0.77211,0.85516,0.48041,0.8195,0.91379,0.43931,0.0070433,0.01007,5
0.047487,0.0076923,0.035539,0.0012767,0.039766,0.0017209,0.16374,0.34522,0.047357,0.050603,0.1109,0.20286,0.029661,0.4405,0.31962,0.29935,0.26855,0.75284,0.20569,0.78857,0.87736,0.47534,0.79863,0.96214,0.29987,0.010611,0.021451,1
0.21742,0.18205,0.35025,0.10198,0.3269,0.12028,0.033058,0.024162,0.0226,0.018969,0.020694,0.028789,0.11647,0.24626,0.57372,0.17896,0.52517,0.20943,0.20606,0.69037,0.64245,0.3804,0.63114,0.81951,0.56308,0.061847,0.13318,2
0.038282,0.0058608,0.031681,0.0011969,0.034176,0.0013586,0.036598,0.028835,0.037454,0.022453,0.036806,0.033692,0.018405,0.50453,0.2313,0.31886,0.21093,0.66599,0.19071,0.77536,0.88988,0.50789,0.82192,0.94253,0.36964,0.0035916,0.0087657,1
0.019433,0.003663,0.01625,0.00079796,0.017533,0.00090572,0.0011615,6.1482e-05,0.0043923,5.5304e-05,0.0015873,3.7147e-05,0.018545,0.6252,0.33499,0.43502,0.16215,0.67499,0.30289,0.85983,0.89651,0.60979,0.86722,0.82056,0.62432,0.006654,0.0036163,5
0.0282,0.0054945,0.023381,0.0010373,0.025283,0.0011774,0.0019175,0.00024593,0.0071874,0.00022121,0.0026354,0.00014859,0.027109,0.73053,0.16996,0.44881,0.15481,0.69985,0.23797,0.80317,0.85172,0.74391,0.91333,0.84317,0.58534,0.0010918,0.017043,5
0.020748,0.0043956,0.017419,0.00095755,0.018803,0.00099629,0.0014565,0.00049185,0.0064686,0.00022121,0.0023959,0.00014859,0.027039,0.42777,0.19669,0.24819,0.24537,0.5799,0.1494,0.72803,0.8424,0.42554,0.78145,0.97278,0.25043,0.0042941,0.011065,5
0.01768,0.0043956,0.014496,0.00087775,0.015627,0.00099629,0.056934,0.050169,0.021961,0.022398,0.034201,0.05364,0.02687,0.38873,0.27021,0.25457,0.25247,0.64298,0.1614,0.74358,0.8407,0.37524,0.74752,0.96962,0.26395,0.0016544,0.010231,1
0.049386,0.0337,0.026303,0.003511,0.030873,0.0057966,0.1654,0.58635,0.033062,0.032131,0.062532,0.20765,0.017412,0.28519,0.80824,0.55314,0.3934,0.54507,0.56876,0.9443,0.89865,0.34201,0.69508,0.65442,0.81387,0.023438,0.020517,3
0.0052601,0.0007326,0.0051438,7.9796e-05,0.0054631,9.0572e-05,0.014234,0.0060867,0.016211,0.0086274,0.011231,0.010921,0.027186,0.5076,0.21837,0.31438,0.21883,0.83316,0.18658,0.76011,0.85553,0.51461,0.82772,0.92876,0.40255,0.0020102,0.0060767,1
0.99635,1,1,0.46042,1,0.46373,0.055404,0.055088,0.022041,0.018748,0.033392,0.052266,0.12906,0.20037,0.59908,0.14098,0.59489,0.2358,0.17908,0.69992,0.63295,0.33309,0.59028,0.75689,0.63826,0.29987,0.83078,2
0.051724,0.007326,0.069324,0.077322,0.067082,0.075265,0.14464,0.30575,0.047437,0.032629,0.090174,0.17084,0.0097494,0.60627,0.25027,0.38749,0.17608,0.66572,0.23999,0.81456,0.92981,0.60513,0.87483,0.92186,0.43528,0.0043154,0.01266,3
0.040035,0.007326,0.032149,0.0014363,0.034938,0.0016303,0.00099561,0.00024593,0.0037534,0.00011061,0.0013776,7.4294e-05,0.039385,0.36293,0.31473,0.22231,0.23497,0.72417,0.1668,0.72962,0.77114,0.31284,0.70984,0.8513,0.54494,0.0041907,0.014867,5
0.015488,0.003663,0.013093,0.00079796,0.013975,0.00081514,0.0012722,0.00043037,0.0051909,0.00016591,0.0019167,0.00011144,0.0266,0.62498,0.11923,0.33188,0.20749,0.74897,0.18221,0.76632,0.8818,0.68266,0.88031,0.89224,0.49413,0.003698,0.023194,5
0.045733,0.0069597,0.037643,0.0015161,0.040529,0.0017209,0.033925,0.027175,0.036655,0.018527,0.028421,0.029086,0.01241,0.58897,0.22876,0.36371,0.12609,0.69279,0.22203,0.80333,0.91359,0.51143,0.83533,0.8972,0.49013,0.0080043,0.0036163,1
0.16672,0.18681,0.21031,0.099984,0.19883,0.10262,0.041281,0.034307,0.018847,0.022509,0.025336,0.039004,0.096775,0.25372,0.67334,0.2221,0.50367,0.25451,0.27858,0.75836,0.69234,0.37382,0.66714,0.72759,0.69472,0.012508,0.10963,2
0.026154,0.0058608,0.02151,0.0010373,0.02325,0.0011774,0.0017147,0.00018445,0.0066283,0.00016591,0.0024558,0.00011144,0.014818,0.78107,0.19239,0.41958,0.062229,0.73079,0.26573,0.8242,0.89692,0.66851,0.90141,0.76157,0.70919,0.019503,0.0094643,5
0.04588,0.0065934,0.037409,0.0012767,0.040529,0.0014491,0.047384,0.03984,0.028031,0.030859,0.035698,0.04662,0.010681,0.56064,0.26182,0.36793,0.18364,0.60368,0.22833,0.81122,0.92779,0.54978,0.84838,0.94936,0.35429,0.0016544,0.0056996,1
0.042373,0.007326,0.03437,0.0011969,0.037225,0.0014491,0.0012353,0.00018445,0.0047117,5.5304e-05,0.001737,3.7147e-05,0.020749,0.62949,0.18561,0.3696,0.048123,0.64527,0.21441,0.78064,0.87558,0.43884,0.80594,0.78144,0.67354,0.0047624,0.032961,5
0.016657,0.0040293,0.014262,0.00071816,0.015246,0.00081514,0.00090343,0.00043037,0.0038333,0.00011061,0.0013776,0.00011144,0.011184,0.83825,0.14251,0.47693,0.085195,0.65856,0.25803,0.82853,0.94496,0.79145,0.93866,0.90807,0.47243,0.0081502,0.010014,5
0.032291,0.0043956,0.025719,0.0011171,0.027951,0.001268,0.00060843,0.00012296,0.0023958,5.5304e-05,0.0008685,3.7147e-05,0.016892,0.58231,0.243,0.37289,0.10568,0.62358,0.22693,0.803,0.89088,0.46764,0.80646,0.85574,0.56507,0.0098046,0.0059901,5
0.8121,0.61941,0.66273,0.22399,0.71452,0.23367,0.058557,0.055457,0.029149,0.023725,0.033063,0.05208,0.05942,0.27764,0.55156,0.30766,0.41658,0.38455,0.2236,0.77476,0.76775,0.35014,0.68127,0.8334,0.57988,0.28037,0.88523,2
0.044857,0.0065934,0.036942,0.0014363,0.039893,0.0016303,0.0012722,0.00043037,0.0053506,0.00016591,0.0019766,0.00011144,0.018503,0.50507,0.34652,0.34049,0.1508,0.66266,0.25125,0.82209,0.8826,0.41449,0.78201,0.8262,0.61507,0.0056291,0.018329,5
