@relation Semliki_virus
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute class {1,2,3,4,5}
@data
0.006886,0.005906,0.005656,0.004285,0.024823,0.025038,0.010133,0.015376,1356.000000,0.858779,0.870906,0.553469,1.000000,169.681241,0.584922,60.345391,30.917708,-40.172605,0.652401,1.103648,0.481001,1.063096,0.889856,2.639303,3.149334,0.860914,1.039816,0.986373,0.671003,-0.316438,0.569245,0.045769,0.083265,0.522802,1.041459,0.746228,2.051357,0.830190,3.222222,7.166206,1.224657,1.532430,0.837988,0.865785,-0.307184,0.655024,0.227429,0.312926,0.815739,0.454654,0.540598,0.494627,0.943564,2.314331,1.524676,0.507224,0.619293,0.428265,0.402059,-0.292386,0.437768,0.096058,0.088594,0.581507,1.868897,0.186946,1.149169,0.844149,2.697107,2.728328,0.971137,1.200364,1.602357,0.870858,-0.178117,0.457729,0.056840,0.080400,0.789460,0.708798,0.307439,0.511443,0.928588,2.325485,1.338091,0.553381,0.679826,0.659599,0.481499,-0.176236,0.351535,0.314054,0.088619,3
0.005146,0.001126,0.004878,0.001176,0.015680,0.004714,0.007040,0.005251,1595.000000,0.931079,0.956809,0.500628,1.000000,176.894444,0.633353,75.262148,27.457049,47.656052,0.502740,0.774330,0.386769,0.680235,0.866613,2.671368,1.742495,1.067435,1.325619,0.659744,0.738313,-0.198939,0.512079,0.020535,0.047342,0.042368,2.132581,0.709481,3.447774,0.578309,9.919605,12.467444,2.586499,3.421128,1.025485,1.314509,-0.244107,0.783756,0.031288,0.113867,0.551281,0.650201,0.520309,0.682310,0.883650,2.680943,2.060268,1.023662,1.261291,0.563158,0.675417,-0.291048,0.594219,0.037622,0.031612,0.488804,1.017692,0.214492,0.696106,0.853357,2.665385,1.568802,1.073223,1.359908,0.863183,0.799924,-0.136324,0.432546,0.019515,0.074575,0.532744,0.759359,0.441420,0.700344,0.871129,2.685102,1.956301,1.045059,1.310478,0.649341,0.727841,-0.228805,0.543237,0.053956,0.058794,3
0.004601,0.000528,0.004990,0.001837,0.010920,0.001913,0.005786,0.002764,1187.000000,0.785067,0.958031,0.672902,1.000000,136.710678,0.786548,49.906019,30.912342,-68.635659,0.458469,0.627885,0.420230,0.674553,0.846378,2.633654,1.295598,1.075307,1.293969,0.501996,0.767108,-0.137645,0.458401,0.002520,0.004645,0.051204,2.244231,0.489056,2.282160,0.530278,10.080769,6.530015,2.324960,3.278478,0.921731,1.302259,-0.129431,0.605427,0.142798,0.021340,0.739096,0.486158,0.280028,0.337623,0.916062,2.304340,0.864334,0.617302,0.763705,0.439455,0.532615,-0.100129,0.278109,0.029157,0.015936,0.443731,0.872747,0.196070,0.721377,0.811289,2.601273,1.066891,1.054821,1.276254,0.669626,0.891951,-0.047195,0.285813,0.020931,0.020768,0.722692,0.530967,0.238518,0.348641,0.909876,2.315031,0.863595,0.643207,0.795656,0.476531,0.563282,-0.072479,0.241002,0.052714,0.021874,4
0.005223,0.001464,0.005180,0.002002,0.011522,0.001674,0.006717,0.003060,1595.000000,0.871478,0.880729,0.714606,1.000000,177.438600,0.629496,67.132733,32.924260,-0.302850,0.622456,0.864104,0.451507,0.758012,0.877610,2.578586,2.283632,0.891772,1.111978,0.754210,0.711893,-0.175883,0.445331,0.031946,0.020201,0.052592,1.382292,0.696837,2.320848,0.612911,9.551132,7.725766,2.386197,3.231405,0.617718,1.122961,-0.198695,0.715043,0.096442,0.072524,0.804758,0.305704,0.129640,0.175305,0.943510,2.177839,0.396772,0.453301,0.546477,0.285834,0.397858,-0.065438,0.190639,0.035470,0.063264,0.585480,1.297080,0.200611,0.763762,0.853165,2.590511,1.943998,0.939430,1.182854,1.113496,0.819434,-0.087582,0.328781,0.041600,0.023114,0.789831,0.333866,0.074684,0.180084,0.936311,2.182721,0.387759,0.472240,0.568945,0.309050,0.433853,-0.027238,0.124935,0.130228,0.100476,4
0.004418,0.000150,0.004695,0.000942,0.011280,0.001250,0.006850,0.002974,867.000000,0.521329,0.968715,0.729798,1.000000,109.982756,0.884541,36.115474,30.819353,-20.213794,0.091054,1.945312,0.031062,0.899061,0.566594,5.403646,2.058424,1.739309,2.705926,0.871067,1.246083,-0.018794,0.225821,0.007460,0.009289,0.049906,1.794271,0.552732,1.981764,0.560720,9.343750,6.228190,2.285432,3.242225,0.736159,1.207629,-0.135710,0.613794,0.045226,0.053408,0.757289,0.509052,0.213024,0.324842,0.923165,2.266241,0.784636,0.571941,0.697566,0.466952,0.506313,-0.073274,0.227350,0.002715,0.014196,0.087802,2.096591,-0.018777,0.898791,0.566672,5.389205,2.001929,1.744514,2.729101,0.973714,1.295346,-0.011548,0.178963,0.013191,0.001942,0.748495,0.579243,0.109821,0.333725,0.916831,2.264519,0.722087,0.580141,0.703508,0.528369,0.538582,-0.039513,0.168143,0.003319,0.019574,3
0.006531,0.002661,0.005376,0.002311,0.013689,0.003859,0.006355,0.004354,1344.000000,0.768217,0.951841,0.623377,1.000000,148.024387,0.760492,52.958205,33.903273,-54.943954,0.394004,1.167780,0.317597,1.071032,0.796574,2.888982,2.140430,1.268756,1.645335,0.899078,0.967159,-0.109106,0.434071,0.215720,0.157492,0.039369,1.727880,0.741745,3.263612,0.595532,9.123539,11.634154,2.589962,3.444994,0.806408,1.224488,-0.251853,0.794165,0.025258,0.073961,0.667518,0.541916,0.285428,0.378741,0.902174,2.374253,0.974840,0.739000,0.923399,0.480795,0.598404,-0.104043,0.310544,0.041294,0.114434,0.340187,1.505445,0.155225,1.139002,0.754877,2.930127,1.972432,1.322266,1.750011,1.103107,1.082783,-0.041874,0.284323,0.142963,0.096101,0.639739,0.675585,0.126241,0.389141,0.886454,2.383383,0.870796,0.769524,0.966409,0.589585,0.668019,-0.052084,0.224620,0.121358,0.102753,4
0.005110,0.000886,0.005353,0.002571,0.013020,0.002120,0.006084,0.003231,733.000000,0.675278,0.981258,0.783120,1.000000,100.669048,0.891120,35.835894,26.431245,3.774967,0.243028,1.050382,0.383860,0.952802,0.781627,3.254962,2.302933,1.527862,1.930636,0.774556,0.959552,-0.159264,0.547038,0.117072,0.067311,0.049477,2.161832,0.556028,2.558182,0.556310,10.793893,7.552940,2.333853,3.349607,0.966899,1.308662,-0.131705,0.615919,0.060470,0.058098,0.726324,0.411377,0.553057,0.460212,0.920462,2.377247,1.429471,0.672809,0.826134,0.372191,0.512239,-0.217800,0.427598,0.024277,0.037241,0.217990,1.281924,0.262415,0.992500,0.748242,3.271973,2.111768,1.537394,1.988066,0.903382,1.043468,-0.101336,0.455095,0.217376,0.058705,0.713316,0.477770,0.493623,0.474555,0.915388,2.386968,1.409183,0.694842,0.856706,0.431440,0.538098,-0.185425,0.402057,0.080715,0.038776,4
0.005922,0.001962,0.005388,0.002649,0.013687,0.002875,0.006271,0.003673,805.000000,0.736763,0.974576,0.717469,1.000000,107.740115,0.855512,39.059192,26.409935,49.270533,0.321328,1.146515,0.668193,1.786572,0.771133,3.570413,5.735796,1.602986,2.050993,0.825995,1.021641,-0.263744,0.686114,0.081432,0.105828,0.052636,2.584637,0.473046,2.426055,0.561559,9.674253,7.223903,2.380650,3.340195,1.286399,1.366627,-0.142977,0.635627,0.081711,0.043024,0.787604,0.262450,0.625029,0.349960,0.944553,2.287124,1.137389,0.542444,0.646467,0.244456,0.391334,-0.303230,0.454212,0.016145,0.021371,0.268809,1.745283,0.485825,1.856790,0.699507,3.600629,4.925408,1.661152,2.181176,1.137079,1.211566,-0.175301,0.598873,0.068953,0.075960,0.766807,0.357376,0.506649,0.362192,0.933696,2.297813,1.091391,0.575141,0.698874,0.329624,0.450372,-0.216762,0.395290,0.074981,0.026071,3
0.004532,0.000436,0.004624,0.000727,0.014037,0.003032,0.007141,0.004261,1837.000000,0.545153,0.928247,0.693208,1.000000,175.095454,0.744428,54.024821,45.290995,-6.318111,0.301225,0.928955,0.313383,0.848198,0.766641,2.899104,1.701462,1.301554,1.687375,0.640249,0.956242,-0.065395,0.340331,0.013318,0.002067,0.066036,1.419701,0.629368,1.915906,0.648987,8.591045,6.240517,2.313423,3.105645,0.750724,1.152641,-0.198766,0.704672,0.104762,0.131875,0.517788,0.678238,0.393536,0.555729,0.858220,2.593476,1.558424,1.011190,1.279150,0.560717,0.757032,-0.122524,0.392437,0.016716,0.005228,0.285735,1.196053,0.130341,0.885905,0.746790,2.905792,1.506084,1.300890,1.725178,0.828066,1.015924,-0.025580,0.219378,0.016275,0.012082,0.479919,0.888841,0.217481,0.560304,0.832998,2.606933,1.382814,1.044905,1.348577,0.715916,0.851430,-0.051223,0.262133,0.031288,0.016993,3
0.004361,0.000187,0.004324,0.000483,0.011119,0.002358,0.005705,0.002847,1003.000000,0.578043,0.986234,0.783594,1.000000,116.568542,0.911861,39.614044,32.325310,-86.290165,0.053895,2.010193,0.510010,1.997140,0.556609,6.816535,6.190576,2.234074,3.254971,0.864832,1.271339,-0.098017,0.536220,0.011234,0.004190,0.047764,3.833522,0.410149,3.193889,0.485448,10.757644,9.162102,2.411290,3.423965,1.689271,1.540063,-0.109860,0.573457,0.101994,0.069688,0.886906,0.155246,0.518109,0.159739,0.972828,2.144406,0.489019,0.318818,0.371726,0.150443,0.226802,-0.373687,0.401535,0.003414,0.002512,0.048684,2.717662,0.343309,2.020550,0.529999,6.939055,5.542306,2.225782,3.353263,1.222821,1.414885,-0.050176,0.400022,0.012428,0.021368,0.877200,0.189828,0.425707,0.162661,0.968628,2.146576,0.471107,0.336427,0.397449,0.183219,0.253759,-0.267984,0.348568,0.007397,0.000842,3
0.005278,0.001632,0.004640,0.001161,0.012011,0.003348,0.005543,0.003324,834.000000,0.462381,0.943439,0.743316,1.000000,111.154329,0.833190,35.307658,31.306647,-11.225313,0.406515,1.120548,0.635189,1.540456,0.811429,3.172603,5.022263,1.364402,1.732513,0.882725,0.931595,-0.240348,0.615201,0.059269,0.037128,0.036288,2.160274,0.734374,3.884933,0.523151,9.464384,14.043252,2.624712,3.500939,0.826724,1.272884,-0.249078,0.794508,0.079465,0.085380,0.682127,0.384748,0.753738,0.781224,0.915026,2.554979,2.739956,0.802510,0.970577,0.343424,0.532762,-0.332368,0.566546,0.022203,0.022319,0.342586,1.759760,0.436145,1.584278,0.756786,3.213213,4.480066,1.448638,1.901712,1.315315,1.111516,-0.121451,0.469303,0.086424,0.125689,0.653075,0.564819,0.649390,0.805527,0.898990,2.574207,2.657100,0.849165,1.052480,0.499093,0.612033,-0.237334,0.496900,0.036160,0.075554,3
0.004317,0.000183,0.004392,0.000694,0.012691,0.003332,0.005706,0.003581,963.000000,0.809860,0.976673,0.792593,1.000000,119.497475,0.833451,45.767853,26.848498,-83.127519,0.211770,0.926329,0.236802,0.608690,0.712408,4.402174,1.498884,1.487992,2.059057,0.527356,0.985866,-0.042748,0.293886,0.005567,0.018136,0.041229,3.171498,0.530098,3.168701,0.486577,10.173913,10.281348,2.480720,3.466938,1.295789,1.438887,-0.169785,0.690122,0.118606,0.059330,0.900115,0.168472,0.432952,0.149143,0.975466,2.122824,0.425727,0.284982,0.326915,0.164122,0.209417,-0.380942,0.380146,0.006633,0.010431,0.216393,0.971583,0.131728,0.565845,0.711041,4.368065,1.258304,1.450820,2.020456,0.563644,0.987647,-0.025653,0.227394,0.007100,0.008636,0.886857,0.217322,0.289893,0.154439,0.969842,2.125902,0.394734,0.308832,0.362136,0.210565,0.247228,-0.237406,0.308641,0.005656,0.013358,3
0.005924,0.001873,0.005126,0.002238,0.013743,0.003252,0.006087,0.003923,947.000000,0.717785,0.983385,0.777504,1.000000,115.982756,0.869593,41.710545,29.041584,8.697830,0.258772,1.246512,0.622292,1.518204,0.757139,3.620930,5.247004,1.692499,2.165496,0.886512,1.054102,-0.230564,0.670092,0.116282,0.131269,0.057074,2.013953,0.647296,2.795057,0.574555,10.474419,9.398183,2.418018,3.263582,0.933321,1.280531,-0.185296,0.698004,0.102347,0.037611,0.809314,0.305121,0.219888,0.195626,0.948410,2.185496,0.477124,0.454625,0.545013,0.287816,0.374291,-0.127220,0.268603,0.056032,0.053167,0.221519,1.901496,0.446411,1.574314,0.697820,3.689526,4.852484,1.748119,2.318279,1.266673,1.229017,-0.144018,0.565910,0.320561,0.353756,0.791337,0.335884,0.124186,0.182264,0.939922,2.186065,0.430946,0.473343,0.570098,0.313075,0.419222,-0.056205,0.182441,0.102030,0.062653,3
0.005465,0.001149,0.004609,0.000793,0.011948,0.003052,0.006000,0.003317,847.000000,0.884549,0.964692,0.615552,1.000000,119.053824,0.738484,48.332333,22.544480,-57.310400,0.121682,2.076389,0.546886,1.932840,0.637957,4.515278,6.599767,2.063909,2.750421,1.202683,1.303439,-0.184076,0.670120,0.076631,0.093873,0.045197,2.745833,0.597325,3.069066,0.474089,9.406944,10.744118,2.483754,3.370975,0.979149,1.358387,-0.199232,0.725778,0.045424,0.087607,0.357500,0.711111,0.639892,0.987334,0.828368,3.101343,3.238325,1.410266,1.740806,0.550329,0.836152,-0.263813,0.641028,0.036205,0.004360,0.102488,2.979560,0.388189,1.766789,0.567567,4.555031,5.753261,2.073261,2.846933,1.570337,1.447214,-0.103350,0.540800,0.157543,0.184886,0.310377,1.020934,0.498518,1.017975,0.783630,3.150115,3.050736,1.466992,1.892465,0.746227,0.973902,-0.159374,0.528711,0.068456,0.095799,3
0.004981,0.001635,0.005090,0.002210,0.011835,0.002385,0.006094,0.003249,927.000000,0.835349,0.979915,0.695424,1.000000,120.568542,0.788220,46.834391,25.745792,-64.419146,0.804392,0.343358,0.675304,0.036834,0.935944,2.210526,0.669964,0.469753,0.499239,0.317630,0.436809,-0.159425,0.366142,0.021637,0.021986,0.041372,2.802005,0.543969,2.831661,0.526089,10.323308,9.434319,2.475842,3.416681,1.269125,1.406390,-0.187438,0.712224,0.107371,0.069709,0.793241,0.280810,0.615306,0.364979,0.944751,2.276043,1.179104,0.527371,0.627971,0.262088,0.391231,-0.273590,0.424826,0.030060,0.015932,0.788174,0.490169,0.477425,0.009782,0.926092,2.212079,0.585641,0.497533,0.503415,0.450951,0.488997,-0.053881,0.227253,0.066703,0.031856,0.768419,0.473931,0.372449,0.377604,0.930716,2.286138,1.036484,0.563497,0.686406,0.439035,0.470124,-0.164801,0.340562,0.020388,0.094543,3
0.005483,0.002690,0.005066,0.003092,0.011333,0.002492,0.005761,0.003046,887.000000,0.684799,0.974725,0.778070,1.000000,112.083261,0.871639,39.545050,28.817732,-69.465535,0.733502,0.648124,0.356878,0.218423,0.912342,2.327296,1.177483,0.627022,0.729450,0.588343,0.560511,-0.116824,0.339848,0.039653,0.012986,0.066405,1.759379,0.563280,1.908540,0.579655,8.170763,6.278731,2.243618,3.034337,0.782529,1.207695,-0.168421,0.653985,0.101493,0.088194,0.898194,0.197012,0.237716,0.129225,0.969103,2.103175,0.319887,0.274887,0.322258,0.190489,0.248080,-0.104305,0.186658,0.014437,0.089175,0.718453,0.845494,0.128959,0.135657,0.900246,2.319027,0.966891,0.643303,0.730749,0.762806,0.621841,-0.039334,0.208787,0.259058,0.080381,0.890124,0.232264,0.135833,0.134386,0.965940,2.107386,0.305281,0.291000,0.340309,0.224096,0.268701,-0.062459,0.147315,0.131405,0.092372,4
0.005609,0.002398,0.004914,0.002241,0.012011,0.002941,0.005586,0.003224,879.000000,0.716614,0.968062,0.682984,1.000000,113.639610,0.840484,40.267325,28.085261,-58.775856,0.714923,0.376640,0.145949,0.273663,0.913227,2.255906,0.500129,0.603306,0.735990,0.335264,0.531136,-0.041250,0.177138,0.157439,0.199933,0.043906,2.448819,0.621135,3.299089,0.514587,9.787402,10.466613,2.488072,3.384690,0.984782,1.344591,-0.207839,0.738839,0.020640,0.038796,0.863898,0.194277,0.149989,0.114279,0.961673,2.116888,0.262839,0.333960,0.395636,0.185457,0.296318,-0.070423,0.168718,0.021432,0.017746,0.689407,0.388321,0.025847,0.227481,0.900232,2.259854,0.408388,0.619054,0.762806,0.335119,0.579502,-0.018299,0.120378,0.420164,0.477662,0.849998,0.227045,0.039633,0.118207,0.955506,2.121035,0.245785,0.352411,0.417155,0.215088,0.331693,-0.021117,0.094147,0.068722,0.128630,4
0.008313,0.004041,0.006051,0.003997,0.014114,0.003824,0.005631,0.003787,237.000000,0.837002,0.959514,0.759615,1.000000,62.384776,0.741290,24.287641,13.290211,88.873086,0.216867,3.801205,0.138876,2.341015,0.630300,3.680723,5.024568,1.730881,2.274035,2.421288,1.468763,-0.109637,0.484188,0.124896,0.098071,0.059225,4.584337,0.586834,5.490347,0.478956,11.102410,11.971440,2.366926,3.189644,2.187436,1.593002,-0.156758,0.669860,0.194850,0.039746,0.617319,1.229713,0.283880,0.797385,0.868365,2.596754,2.191950,0.909488,1.140995,1.072101,0.762002,-0.116743,0.381963,0.013609,0.071114,0.175603,5.520661,-0.112221,2.572912,0.572477,3.818182,4.396694,1.736479,2.332865,3.307698,1.589882,-0.116112,0.511241,0.838933,0.970307,0.601540,1.454297,0.159687,0.717486,0.849006,2.586630,1.969644,0.924995,1.130752,1.239143,0.837297,-0.071433,0.312777,0.156803,0.301562,4
0.004344,0.000138,0.004423,0.000528,0.014274,0.003079,0.006387,0.004260,1234.000000,0.611498,0.948501,0.690929,1.000000,138.710678,0.794449,45.462129,35.971714,23.734745,0.139788,1.076786,0.231467,0.786810,0.662041,5.158929,1.701527,1.616631,2.322921,0.527599,1.027272,-0.039421,0.304626,0.000889,0.006612,0.059501,1.763393,0.657454,2.545153,0.603743,10.049107,8.528838,2.412320,3.213422,0.865975,1.222991,-0.201143,0.717207,0.031196,0.167886,0.810412,0.189254,0.624581,0.267032,0.958076,2.241273,0.814819,0.488593,0.562475,0.179268,0.316676,-0.392850,0.500604,0.004958,0.010267,0.140449,1.088123,0.219507,0.803724,0.663760,5.151341,1.651425,1.611452,2.304332,0.541316,1.035330,-0.039600,0.306206,0.003293,0.014157,0.801714,0.247886,0.511036,0.274443,0.951956,2.241191,0.760537,0.501248,0.587859,0.233827,0.352952,-0.313282,0.457828,0.010273,0.009711,3
0.005700,0.001572,0.004872,0.001243,0.012092,0.002915,0.005910,0.003305,443.000000,0.726797,0.866928,0.631054,1.000000,89.941125,0.673121,30.254418,20.780323,-36.357533,0.325448,1.325967,0.284165,1.238668,0.763642,2.944751,2.002472,1.333143,1.701932,0.969934,1.042564,-0.083540,0.405006,0.070857,0.087830,0.038735,4.806630,0.393557,3.652216,0.425799,10.845304,10.909771,2.451656,3.544464,1.910992,1.614720,-0.106913,0.578953,0.069909,0.079365,0.670718,0.487752,0.401442,0.409984,0.905201,2.385475,1.141912,0.740919,0.913500,0.432496,0.581814,-0.154223,0.378590,0.054470,0.016129,0.272095,1.840909,0.003615,1.326056,0.709054,2.990260,1.652503,1.363803,1.770247,1.268627,1.168359,-0.028673,0.252579,0.201560,0.010435,0.644649,0.676736,0.202377,0.428161,0.890412,2.399910,1.019964,0.777108,0.970247,0.595287,0.653105,-0.087629,0.294992,0.074391,0.032180,3
0.008295,0.005811,0.005379,0.003249,0.011818,0.002523,0.005584,0.003215,873.000000,0.781207,0.949946,0.725083,1.000000,116.325902,0.796960,42.832426,26.739077,83.835964,0.436752,1.262097,0.590986,1.617557,0.806070,3.168011,4.844084,1.344215,1.690995,0.988725,0.957326,-0.252239,0.639403,0.271358,0.416227,0.043639,2.956989,0.435540,2.560412,0.517083,9.897849,7.516447,2.395457,3.401782,1.312804,1.440158,-0.127725,0.610014,0.080031,0.104565,0.834927,0.362131,0.558666,0.410268,0.950527,2.270815,1.278942,0.461604,0.556843,0.343123,0.361205,-0.315683,0.434037,0.081526,0.100247,0.393236,1.886536,0.441144,1.762818,0.763463,3.272315,4.782123,1.421491,1.834024,1.425123,1.108017,-0.187492,0.586619,0.705442,1.150363,0.817190,0.489977,0.425582,0.426499,0.940939,2.282051,1.216018,0.494990,0.604279,0.460543,0.415334,-0.230511,0.381668,0.427536,0.375057,3
0.005267,0.001700,0.004493,0.000871,0.014538,0.004719,0.005595,0.004166,670.000000,0.891353,0.971014,0.680894,1.000000,106.083261,0.734246,43.573759,19.752420,-18.114230,0.615178,0.769231,0.627755,0.967856,0.900687,2.759197,3.316596,0.970851,1.098005,0.690305,0.613551,-0.443910,0.713477,0.015618,0.014240,0.037449,2.008361,0.784776,4.439282,0.535147,9.459866,16.546048,2.645165,3.469436,0.779155,1.251101,-0.276041,0.819704,0.035592,0.008693,0.834689,0.150729,0.669163,0.227619,0.965941,2.214481,0.760464,0.437956,0.496420,0.144305,0.268448,-0.443100,0.496731,0.032605,0.017506,0.592516,1.210909,0.442620,0.972169,0.875016,2.756364,3.053369,0.998583,1.147144,1.065124,0.733053,-0.323761,0.648228,0.006511,0.007984,0.818478,0.215493,0.540506,0.234306,0.956664,2.221127,0.722464,0.464991,0.540362,0.204433,0.325072,-0.345055,0.449681,0.044555,0.035056,3
0.005978,0.002605,0.004860,0.001418,0.015065,0.003164,0.006605,0.004498,1256.000000,0.881892,0.958047,0.747619,1.000000,146.811183,0.722412,58.948341,27.791270,-11.455231,0.510320,0.517241,0.838395,1.633710,0.869412,3.131034,5.700071,1.227282,1.448063,0.425161,0.702307,-0.416535,0.753390,0.047003,0.012656,0.067120,1.503448,0.714253,2.707785,0.615971,10.856897,9.000211,2.386617,3.136489,0.715027,1.167532,-0.219194,0.734531,0.072880,0.091855,0.801453,0.167327,0.809463,0.439092,0.954522,2.325083,1.589041,0.537575,0.624014,0.156656,0.331450,-0.444876,0.547946,0.031454,0.009804,0.494001,0.903285,0.727126,1.705584,0.841204,3.136861,5.475795,1.256155,1.525276,0.734705,0.827803,-0.310675,0.690839,0.051497,0.007434,0.783302,0.275897,0.693237,0.449692,0.943812,2.333446,1.522869,0.570944,0.682105,0.256821,0.394628,-0.333328,0.488654,0.052661,0.082084,3
0.005904,0.002769,0.005059,0.001779,0.017235,0.004986,0.006864,0.005428,473.000000,0.603600,0.932939,0.675714,1.000000,86.769553,0.771584,27.991515,22.317288,50.881747,0.476429,2.023018,0.604706,2.488929,0.807546,3.419437,8.202589,1.325786,1.651176,1.636776,0.983993,-0.338125,0.701542,0.106160,0.067060,0.053381,2.618926,0.758134,2.626147,0.550775,10.936061,13.057293,2.516266,3.200622,1.246852,1.376375,-0.271752,0.809442,0.098651,0.298794,0.672803,0.649101,0.650314,0.971024,0.909079,2.635717,3.040447,0.848893,1.027147,0.586549,0.574590,-0.362430,0.623542,0.022503,0.011015,0.446298,3.200590,0.304329,2.360978,0.780734,3.289086,5.999025,1.289679,1.676188,2.561534,1.098167,-0.229329,0.599395,0.362174,0.161370,0.654635,0.957927,0.464589,1.020467,0.894632,2.611603,2.539582,0.860974,1.060889,0.858778,0.646424,-0.263006,0.556752,0.091073,0.044397,3
0.009573,0.006602,0.005674,0.003879,0.019138,0.008769,0.007709,0.007288,1409.000000,0.911728,0.929420,0.604462,1.000000,164.367532,0.647471,67.018921,27.530957,-20.066895,0.428777,1.015408,0.628035,1.333033,0.815799,3.060092,4.437067,1.313217,1.662006,0.795998,0.910186,-0.223985,0.590996,0.100482,0.043060,0.047353,1.638675,0.796564,4.035444,0.622193,7.165639,14.471023,2.577860,3.401083,0.827565,1.217642,-0.269622,0.808512,0.267290,0.041349,0.797597,0.267722,0.643308,0.375284,0.945307,2.280380,1.233413,0.525019,0.627100,0.249803,0.386811,-0.291514,0.438922,0.063479,0.014670,0.419345,1.685155,0.393299,1.311924,0.789926,3.055465,3.853367,1.323616,1.716744,1.322802,1.034296,-0.149249,0.502137,0.207406,0.301939,0.777342,0.442314,0.425360,0.384862,0.932378,2.287943,1.097134,0.557391,0.679016,0.409898,0.460090,-0.188008,0.362531,0.215102,0.359575,4
0.005700,0.001572,0.004872,0.001243,0.012092,0.002915,0.005910,0.003305,443.000000,0.726797,0.866928,0.631054,1.000000,89.941125,0.673121,30.254418,20.780323,-36.357533,0.325448,1.325967,0.284165,1.238668,0.763642,2.944751,2.002472,1.333143,1.701932,0.969934,1.042564,-0.083540,0.405006,0.070857,0.087830,0.038735,4.806630,0.393557,3.652216,0.425799,10.845304,10.909771,2.451656,3.544464,1.910992,1.614720,-0.106913,0.578953,0.069909,0.079365,0.670718,0.487752,0.401442,0.409984,0.905201,2.385475,1.141912,0.740919,0.913500,0.432496,0.581814,-0.154223,0.378590,0.054470,0.016129,0.272095,1.840909,0.003615,1.326056,0.709054,2.990260,1.652503,1.363803,1.770247,1.268627,1.168359,-0.028673,0.252579,0.201560,0.010435,0.644649,0.676736,0.202377,0.428161,0.890412,2.399910,1.019964,0.777108,0.970247,0.595287,0.653105,-0.087629,0.294992,0.074391,0.032180,3
0.006449,0.002123,0.004911,0.001378,0.012037,0.002880,0.005761,0.003383,882.000000,0.718686,0.917794,0.711290,1.000000,120.225397,0.754208,41.537795,28.882669,12.086181,0.205593,1.553985,0.546434,1.699435,0.708580,3.880463,5.298050,1.810147,2.429451,1.015327,1.172315,-0.173746,0.608504,0.177075,0.206058,0.044055,1.924165,0.681779,2.937763,0.570324,9.348329,10.152446,2.521294,3.404608,0.853551,1.256790,-0.205009,0.735918,0.056064,0.068612,0.627652,0.447059,0.621489,0.590446,0.897259,2.551788,1.915138,0.878865,1.083796,0.387494,0.605722,-0.257245,0.523489,0.060332,0.081863,0.163269,2.089888,0.416949,1.772440,0.656033,4.008427,5.078581,1.876827,2.602098,1.266688,1.303603,-0.107613,0.506565,0.201880,0.097394,0.600853,0.555635,0.542598,0.607279,0.882299,2.569931,1.873892,0.918382,1.150773,0.473613,0.669510,-0.192448,0.466375,0.052577,0.044336,3
