@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute class {1, 2, 3, 4, 5}
@data
0.010117,0.000804,0.010437,0.001458,0.010278,0.001201,0.005501,0.000605,0.003515,0.000217,0.004524,0.001111,0.090437,0.681522,0.831183,1.992269,0.739870,7.107302,7.355302,2.292527,2.805677,0.382163,0.888473,-0.323671,0.813603,0.006891,0.023089,1
0.010484,0.000962,0.010113,0.001311,0.010302,0.001161,0.005388,0.000593,0.003515,0.000210,0.004476,0.001056,0.091342,0.616547,0.832601,1.796442,0.751459,7.124614,6.608914,2.287816,2.736235,0.349265,0.850085,-0.351405,0.831488,0.021229,0.008343,1
0.012577,0.001926,0.010495,0.002746,0.011402,0.002653,0.006355,0.001133,0.003524,0.000256,0.004776,0.001635,0.109897,0.422065,0.913309,2.413636,0.802935,11.106275,8.663807,2.335332,2.607698,0.263035,0.719707,-0.479611,0.902445,0.009504,0.022841,1
0.009571,0.000706,0.009351,0.001088,0.009469,0.000936,0.005479,0.000622,0.003546,0.000246,0.004521,0.001098,0.081556,0.609574,0.863479,2.228328,0.744577,8.276739,8.271209,2.343091,2.810442,0.331528,0.833528,-0.379708,0.856006,0.011589,0.014514,1
0.010998,0.000857,0.010043,0.000891,0.010501,0.001011,0.006033,0.000861,0.003509,0.000239,0.004726,0.001429,0.060152,0.791228,0.843731,2.486563,0.702807,7.582456,9.320394,2.472241,3.057878,0.397857,0.921760,-0.332791,0.840944,0.009515,0.003319,1
0.010752,0.001049,0.009563,0.001799,0.010092,0.001635,0.006165,0.001021,0.003478,0.000224,0.004728,0.001542,0.076504,0.616302,0.843929,1.980102,0.749105,10.106362,7.259065,2.366845,2.835509,0.344992,0.847065,-0.371244,0.851996,0.008880,0.006806,1
0.010870,0.000964,0.010424,0.001480,0.010637,0.001281,0.005737,0.000713,0.003537,0.000246,0.004608,0.001242,0.089772,0.537582,0.835906,1.618156,0.761601,8.441176,5.944252,2.273400,2.678799,0.300483,0.788334,-0.364649,0.836181,0.010094,0.017882,1
0.007137,0.000493,0.007652,0.000734,0.007384,0.000681,0.005502,0.000664,0.003530,0.000209,0.004561,0.001123,0.072266,0.881415,0.801488,2.273674,0.687032,6.382802,7.919344,2.335733,2.966169,0.434501,0.961281,-0.284016,0.793440,0.001588,0.007594,1
0.009749,0.001095,0.009182,0.001615,0.009454,0.001424,0.005885,0.000817,0.003565,0.000260,0.004676,0.001328,0.084595,0.454379,0.903072,2.298503,0.792068,10.204952,8.632456,2.420864,2.751315,0.276055,0.743042,-0.465091,0.901766,0.010848,0.002975,1
0.009268,0.000736,0.009320,0.001186,0.009300,0.000998,0.005500,0.000585,0.003537,0.000246,0.004541,0.001102,0.059518,0.837638,0.847931,2.681154,0.696753,7.656827,10.111752,2.492112,3.095837,0.421590,0.945959,-0.332797,0.843809,0.011596,0.006338,1
0.011203,0.001181,0.009250,0.000859,0.010252,0.001445,0.005513,0.000651,0.003493,0.000202,0.004534,0.001138,0.068994,0.650788,0.860004,2.407935,0.729667,8.109982,8.512597,2.436401,2.918098,0.338286,0.847788,-0.368394,0.860376,0.016649,0.011128,1
0.010888,0.001158,0.010343,0.001532,0.010614,0.001373,0.005434,0.000651,0.003507,0.000207,0.004474,0.001096,0.101343,0.546296,0.851031,1.877894,0.766204,8.780093,6.397628,2.280051,2.657741,0.315214,0.804885,-0.389416,0.854749,0.011745,0.008485,1
0.009575,0.001019,0.008524,0.001239,0.009025,0.001263,0.006747,0.001320,0.003557,0.000257,0.005107,0.001879,0.079588,0.515169,0.892171,2.485420,0.776721,9.020420,8.927821,2.444346,2.825205,0.305412,0.788218,-0.443007,0.896878,0.010286,0.013989,1
0.010279,0.000994,0.008820,0.001372,0.009548,0.001422,0.005520,0.000689,0.003499,0.000194,0.004524,0.001148,0.080446,0.492909,0.898689,2.396154,0.788041,9.385205,9.220341,2.461003,2.835384,0.303322,0.779493,-0.459048,0.903444,0.013195,0.010839,1
0.012149,0.000897,0.009906,0.001964,0.010852,0.001967,0.006232,0.001133,0.003510,0.000229,0.004718,0.001583,0.104757,0.677638,0.772948,1.615008,0.723877,11.754963,4.619685,2.131009,2.535296,0.349143,0.861953,-0.297457,0.781550,0.014446,0.011084,1
0.010260,0.001168,0.009532,0.002130,0.009897,0.001773,0.005576,0.000753,0.003497,0.000197,0.004546,0.001195,0.092730,0.535237,0.862353,1.884457,0.769325,9.725148,6.729724,2.311202,2.680433,0.310879,0.798381,-0.407286,0.867283,0.006673,0.012653,1
0.009734,0.000905,0.008722,0.001297,0.009272,0.001234,0.005717,0.000684,0.003564,0.000261,0.004736,0.001221,0.071754,0.675764,0.896568,3.234796,0.727128,8.896538,11.611291,2.459753,2.924376,0.353806,0.865551,-0.407588,0.882586,0.009142,0.016398,1
0.011897,0.000832,0.010344,0.001313,0.011087,0.001381,0.006389,0.001102,0.003554,0.000243,0.004955,0.001650,0.060535,0.883273,0.803655,2.097227,0.679677,8.017197,7.988761,2.417805,3.047635,0.419397,0.950832,-0.293035,0.809800,0.009153,0.008949,1
0.005560,0.000161,0.005666,0.000206,0.005614,0.000192,0.005428,0.000583,0.003506,0.000228,0.004456,0.001077,0.082346,1.149149,0.554460,1.331995,0.637504,7.482235,3.872927,2.054270,2.816548,0.516588,1.044753,-0.128173,0.571162,0.005229,0.002864,4
0.009408,0.000724,0.008753,0.001434,0.009070,0.001213,0.006978,0.001440,0.003563,0.000262,0.005258,0.002025,0.100786,0.704628,0.759926,1.569762,0.722960,8.303898,5.053200,2.171686,2.676527,0.369189,0.884631,-0.267209,0.759575,0.013969,0.004223,1
0.009656,0.000841,0.009171,0.001740,0.009407,0.001393,0.005434,0.000723,0.003466,0.000165,0.004480,0.001133,0.081101,0.583123,0.859315,2.030710,0.753877,8.983412,7.340511,2.373433,2.803126,0.325676,0.823258,-0.387025,0.862153,0.006599,0.018112,1
0.005481,0.000177,0.005506,0.000286,0.005493,0.000242,0.005900,0.000961,0.003450,0.000188,0.004623,0.001419,0.085257,1.093903,0.632690,1.594156,0.652185,7.811304,4.773473,2.104110,2.843916,0.513404,1.039705,-0.163669,0.637272,0.002290,0.000888,4
0.009602,0.000962,0.009238,0.001958,0.009397,0.001578,0.006093,0.001164,0.003499,0.000211,0.004777,0.001561,0.087486,0.816557,0.833791,1.748638,0.720978,6.822201,7.278830,2.320025,2.783714,0.455201,0.953199,-0.347181,0.838342,0.003853,0.007854,1
0.009811,0.000963,0.008652,0.001448,0.009219,0.001380,0.005552,0.000894,0.003400,0.000141,0.004478,0.001266,0.077185,0.854864,0.809357,1.858337,0.705582,8.070175,7.459190,2.368864,2.905138,0.453955,0.967138,-0.318473,0.824510,0.016538,0.004160,1
0.009248,0.000774,0.009178,0.001054,0.009216,0.000925,0.005327,0.000702,0.003416,0.000153,0.004400,0.001099,0.057326,0.863392,0.821342,2.204819,0.692665,8.730821,8.547327,2.470172,3.087375,0.432893,0.956731,-0.307712,0.825435,0.005289,0.003040,1
0.007919,0.000701,0.007914,0.000600,0.007922,0.000659,0.005247,0.000599,0.003423,0.000176,0.004370,0.001031,0.072673,0.897614,0.854419,3.060500,0.704882,6.676276,11.422373,2.446500,3.056229,0.486537,0.985410,-0.327253,0.835656,0.005487,0.005908,1
0.008844,0.000976,0.007365,0.000880,0.008081,0.001205,0.005340,0.000827,0.003397,0.000151,0.004353,0.001152,0.075202,0.724085,0.859447,2.630406,0.736400,8.035067,9.294724,2.456864,2.938430,0.410571,0.906383,-0.381655,0.868864,0.006674,0.001041,1
0.009489,0.000764,0.008384,0.001221,0.008876,0.001193,0.005514,0.000860,0.003462,0.000276,0.004423,0.001217,0.058606,0.953629,0.808692,2.348619,0.678508,8.169758,8.839327,2.455753,3.127834,0.470940,0.995056,-0.291528,0.812677,0.012236,0.005667,1
0.008229,0.000831,0.007784,0.000710,0.008017,0.000812,0.005198,0.000553,0.003421,0.000176,0.004350,0.000997,0.074745,0.893862,0.857975,3.120188,0.703030,6.484910,11.648212,2.432221,3.031474,0.479631,0.983384,-0.336908,0.841442,0.007174,0.012200,1
0.008125,0.000794,0.007579,0.000574,0.007858,0.000753,0.005091,0.000504,0.003443,0.000202,0.004288,0.000927,0.079535,0.774576,0.846635,2.508085,0.737366,7.651297,9.322850,2.380095,2.926743,0.453719,0.937660,-0.343324,0.838503,0.009609,0.004685,1
0.008991,0.000798,0.008340,0.001740,0.008649,0.001416,0.005400,0.000863,0.003415,0.000136,0.004407,0.001182,0.111292,0.516967,0.834047,1.483664,0.781232,9.103477,5.278358,2.178849,2.526651,0.313769,0.795237,-0.388053,0.840562,0.007601,0.005913,1
0.007395,0.000658,0.006995,0.000687,0.007211,0.000706,0.004580,0.000438,0.003366,0.000141,0.004016,0.000703,0.090960,0.692708,0.848941,2.101565,0.742423,7.674616,8.161395,2.360956,2.841006,0.396030,0.897061,-0.360322,0.847702,0.007564,0.005925,1
0.007701,0.000566,0.007327,0.000904,0.007474,0.000810,0.004915,0.000552,0.003428,0.000342,0.004071,0.000881,0.041778,1.647533,0.758487,3.399837,0.596061,7.152064,11.885235,2.536042,3.402924,0.755240,1.199348,-0.242439,0.781289,0.010901,0.004844,1
0.007230,0.000477,0.007048,0.000655,0.007146,0.000582,0.004947,0.000526,0.003389,0.000167,0.004201,0.000889,0.072692,0.867170,0.787195,1.968513,0.696324,7.227170,7.246507,2.356110,2.967773,0.443934,0.962492,-0.277605,0.787664,0.001119,0.004388,1
0.008454,0.000710,0.008188,0.000867,0.008329,0.000798,0.005681,0.000870,0.003434,0.000182,0.004637,0.001312,0.074207,0.779012,0.830203,2.243521,0.726391,7.793448,8.225521,2.395239,2.944190,0.435867,0.939343,-0.328400,0.829093,0.002973,0.005200,1
0.008564,0.000988,0.007393,0.000892,0.007991,0.001129,0.005081,0.000589,0.003393,0.000165,0.004261,0.000965,0.089557,0.734168,0.862313,2.698622,0.740280,6.892489,9.922904,2.389472,2.875501,0.425889,0.919738,-0.373415,0.858890,0.007415,0.001685,1
0.008276,0.000721,0.007085,0.000660,0.007686,0.000929,0.005450,0.000760,0.003423,0.000188,0.004456,0.001175,0.080532,0.681146,0.816697,1.858221,0.735582,8.870918,6.750744,2.314957,2.821028,0.373986,0.881057,-0.332593,0.821939,0.003182,0.003185,1
0.007988,0.000672,0.007314,0.001188,0.007651,0.001036,0.005240,0.000723,0.003398,0.000160,0.004342,0.001077,0.112651,0.596449,0.830014,1.783454,0.765214,8.026634,6.342309,2.210176,2.655538,0.355644,0.847890,-0.351339,0.825994,0.004611,0.002512,1
0.008070,0.000571,0.007322,0.000974,0.007653,0.000904,0.004990,0.000670,0.003370,0.000261,0.004110,0.000961,0.100558,0.551406,0.818266,1.521955,0.754350,9.876538,5.474652,2.221631,2.635816,0.300086,0.789861,-0.344798,0.817762,0.001977,0.011017,1
0.007182,0.000721,0.006681,0.000768,0.006948,0.000791,0.004608,0.000505,0.003343,0.000143,0.004025,0.000750,0.092531,0.545101,0.851380,1.820176,0.766385,8.033744,6.769789,2.298732,2.710882,0.314501,0.803636,-0.374840,0.845940,0.003403,0.003984,1
0.007511,0.000586,0.007451,0.001013,0.007486,0.000815,0.004813,0.000578,0.003361,0.000149,0.004176,0.000860,0.071207,0.866691,0.782858,1.948467,0.695946,7.659240,7.007696,2.320289,2.926103,0.442623,0.963158,-0.272989,0.778469,0.005008,0.002549,1
0.008007,0.000591,0.006804,0.000853,0.007415,0.000965,0.004778,0.000528,0.003382,0.000289,0.004107,0.000833,0.066048,0.733435,0.829325,2.200132,0.713252,9.201066,7.827051,2.418827,2.970324,0.373252,0.892107,-0.329376,0.832688,0.005761,0.003528,1
0.008430,0.000807,0.007136,0.001621,0.007741,0.001470,0.005072,0.000741,0.003343,0.000164,0.004195,0.001032,0.124194,0.525571,0.816564,1.486560,0.779652,10.178455,5.140080,2.145021,2.520574,0.318690,0.801823,-0.374478,0.831183,0.029525,0.004124,1
0.011356,0.002111,0.011258,0.003320,0.011229,0.002716,0.005796,0.001166,0.003456,0.000183,0.004750,0.001472,0.112413,0.840932,0.842894,2.536115,0.731169,5.008424,7.611921,2.178071,2.628205,0.494945,0.974364,-0.336239,0.823550,0.024765,0.001973,1
0.016868,0.001505,0.013753,0.003226,0.015283,0.002957,0.007024,0.001666,0.003488,0.000199,0.005391,0.002169,0.072490,0.810082,0.796778,1.958109,0.706567,6.945687,7.153245,2.352210,2.942365,0.420621,0.940232,-0.296264,0.801691,0.009723,0.016929,1
0.008031,0.000693,0.008099,0.001434,0.008030,0.001155,0.005855,0.001111,0.003445,0.000175,0.004578,0.001445,0.153056,0.849421,0.722062,1.358256,0.735953,5.552124,5.160411,2.009198,2.524762,0.511766,0.975902,-0.244620,0.715932,0.000661,0.004154,1
0.008501,0.000516,0.007947,0.001033,0.008156,0.000883,0.006316,0.001223,0.003497,0.000222,0.004767,0.001656,0.087684,0.983140,0.697189,1.787850,0.686337,8.154070,5.373355,2.157678,2.806932,0.511682,1.018831,-0.207216,0.699119,0.002107,0.007039,1
0.020713,0.002302,0.016677,0.005698,0.018215,0.005031,0.010265,0.005361,0.003564,0.000268,0.006515,0.004910,0.040103,1.484412,0.762897,2.712828,0.588010,8.546763,10.535583,2.530623,3.359592,0.611958,1.135661,-0.233904,0.773388,0.028035,0.005794,3
0.010570,0.000945,0.010182,0.001033,0.010355,0.001021,0.007723,0.001903,0.003533,0.000239,0.005660,0.002524,0.071794,1.141900,0.785265,2.667188,0.658078,5.820654,9.483405,2.341166,3.052310,0.566168,1.056987,-0.242324,0.755687,0.008406,0.010689,1
0.005618,0.000163,0.005433,0.000252,0.005522,0.000230,0.006882,0.002012,0.003497,0.000193,0.005290,0.002256,0.073535,1.255472,0.544988,1.332182,0.627651,9.114569,4.251238,2.110570,2.934002,0.567662,1.087186,-0.116191,0.553827,0.000326,0.002355,4
0.010390,0.001356,0.007896,0.001334,0.009142,0.001862,0.005719,0.001108,0.003503,0.000185,0.004629,0.001382,0.059663,0.733945,0.850703,2.538718,0.683765,9.925010,9.049024,2.474781,3.003238,0.312248,0.823454,-0.369011,0.864523,0.009918,0.022871,1
0.006544,0.000270,0.005824,0.000564,0.006176,0.000575,0.007169,0.002150,0.003518,0.000219,0.005398,0.002413,0.148922,0.650360,0.681905,1.133613,0.733523,9.886614,3.161584,1.880627,2.325521,0.345080,0.854194,-0.227780,0.684086,0.001583,0.001941,4
0.009047,0.000689,0.008368,0.001372,0.008684,0.001142,0.005387,0.000874,0.003469,0.000168,0.004439,0.001163,0.118326,0.557758,0.808646,1.503506,0.769157,8.147541,4.906558,2.141839,2.504629,0.329564,0.819715,-0.352302,0.815223,0.009629,0.013612,1
0.009720,0.000579,0.008641,0.001441,0.009127,0.001254,0.005758,0.000959,0.003528,0.000218,0.004603,0.001326,0.085918,0.804968,0.713258,1.298065,0.695216,10.185833,4.702357,2.169467,2.736783,0.392631,0.919616,-0.236166,0.726208,0.003095,0.007514,1
0.005907,0.000288,0.005766,0.000396,0.005821,0.000349,0.007559,0.002036,0.003546,0.000241,0.005558,0.002500,0.087934,1.067845,0.757705,2.245323,0.657960,6.983964,7.581569,2.198044,2.906547,0.508425,1.032292,-0.238214,0.740098,0.002037,0.001560,4
0.008980,0.000700,0.008534,0.001752,0.008754,0.001352,0.005349,0.000780,0.003476,0.000179,0.004458,0.001116,0.106970,0.541479,0.817643,1.402915,0.771434,8.425419,5.364176,2.201869,2.600110,0.319460,0.805124,-0.362527,0.831544,0.003106,0.007741,1
0.008989,0.000847,0.007655,0.000893,0.008329,0.001113,0.005465,0.000906,0.003473,0.000180,0.004494,0.001209,0.069630,0.655854,0.847682,2.204595,0.727554,8.972036,7.931731,2.415072,2.911004,0.338451,0.848733,-0.354960,0.848632,0.003083,0.011473,1
0.010793,0.001021,0.010481,0.001507,0.010599,0.001299,0.006837,0.001642,0.003461,0.000184,0.005214,0.002082,0.062672,1.062857,0.776727,2.384885,0.667756,6.630714,8.439342,2.397113,3.079019,0.528914,1.044501,-0.266871,0.783274,0.002318,0.025573,1
0.010726,0.001828,0.009412,0.003671,0.010051,0.002960,0.006606,0.001663,0.003400,0.000138,0.005072,0.002016,0.151130,0.429321,0.868344,1.708194,0.809186,8.828271,5.871522,2.154394,2.432465,0.277552,0.736221,-0.437112,0.868984,0.008158,0.000410,1
0.007794,0.000796,0.006915,0.000658,0.007395,0.000868,0.005307,0.000868,0.003353,0.000127,0.004433,0.001180,0.216442,0.694254,0.763377,1.492848,0.788771,6.395106,5.167235,1.896953,2.258746,0.475517,0.891464,-0.307503,0.752608,0.017581,0.011370,1
0.011493,0.001488,0.009273,0.001759,0.010473,0.001985,0.006587,0.001325,0.003586,0.000251,0.005241,0.001816,0.098327,0.573384,0.847866,1.818017,0.754187,8.060809,6.897608,2.312828,2.737915,0.318104,0.813779,-0.377935,0.851086,0.002972,0.014176,1
0.011107,0.001248,0.009110,0.001459,0.010245,0.001687,0.006377,0.001145,0.003597,0.000242,0.005198,0.001651,0.081005,0.673541,0.850490,2.175078,0.738513,9.179495,8.301212,2.403473,2.915464,0.373161,0.880436,-0.366810,0.857024,0.009218,0.021188,1
0.007794,0.000796,0.006915,0.000658,0.007395,0.000868,0.005307,0.000868,0.003353,0.000127,0.004433,0.001180,0.216442,0.694254,0.763377,1.492848,0.788771,6.395106,5.167235,1.896953,2.258746,0.475517,0.891464,-0.307503,0.752608,0.017581,0.011370,1
0.009193,0.001267,0.008246,0.001499,0.008747,0.001470,0.005922,0.000961,0.003451,0.000189,0.004803,0.001442,0.104238,0.667809,0.862121,2.430514,0.749386,6.021708,8.981534,2.305955,2.748366,0.387977,0.886568,-0.373543,0.847342,0.006541,0.015515,1
0.007614,0.001050,0.006929,0.001057,0.007275,0.001099,0.005283,0.000753,0.003475,0.000408,0.004435,0.001109,0.193375,0.473839,0.877617,1.953862,0.824103,6.147560,7.257473,2.029765,2.308835,0.335355,0.771379,-0.460292,0.866777,0.009405,0.005582,1
0.007750,0.000979,0.007038,0.001218,0.007354,0.001093,0.005361,0.000496,0.003841,0.000815,0.004658,0.001033,0.180197,0.599668,0.878033,2.387096,0.767940,5.480066,8.940633,2.041650,2.393861,0.362780,0.848506,-0.398732,0.835272,0.005122,0.006221,4
0.008793,0.001353,0.007890,0.001049,0.008356,0.001313,0.006193,0.001038,0.003500,0.000222,0.004933,0.001569,0.534647,0.351858,0.860894,1.250424,0.897013,4.559543,4.703108,1.209767,1.383401,0.298997,0.590828,-0.439607,0.745581,0.008815,0.006268,1
0.009995,0.002238,0.006454,0.000630,0.008086,0.002412,0.005667,0.000933,0.003456,0.000197,0.004479,0.001299,0.060133,0.974742,0.850883,3.316185,0.680876,7.226289,12.081268,2.521019,3.138335,0.492648,1.005686,-0.334436,0.848211,0.010610,0.006580,2
0.011835,0.002849,0.006661,0.000808,0.009153,0.003361,0.005998,0.001108,0.003489,0.000210,0.004704,0.001500,0.040396,1.188963,0.850946,4.012456,0.589465,8.239130,14.761657,2.622535,3.349332,0.410359,0.963390,-0.346746,0.868880,0.018765,0.006991,2
0.010414,0.002404,0.006675,0.000688,0.008582,0.002613,0.005868,0.000812,0.003526,0.000246,0.004713,0.001339,0.065037,0.939529,0.862316,3.499452,0.693508,7.528235,12.629816,2.557980,3.100686,0.494096,1.001916,-0.376187,0.875408,0.024475,0.006401,2
0.011159,0.003274,0.006851,0.000727,0.009030,0.003244,0.005718,0.000912,0.003520,0.000209,0.004627,0.001303,0.079251,0.704267,0.890332,3.292470,0.727317,6.682688,11.994948,2.467727,2.877095,0.377256,0.889382,-0.415426,0.885626,0.008230,0.033666,2
0.010687,0.002653,0.006825,0.000751,0.008550,0.002717,0.006120,0.001389,0.003427,0.000169,0.004644,0.001658,0.072151,0.771972,0.889664,3.517200,0.716627,7.163895,13.217794,2.487858,2.998168,0.410830,0.925176,-0.390541,0.876405,0.003066,0.003062,2
0.011493,0.001488,0.009273,0.001759,0.010473,0.001985,0.006587,0.001325,0.003586,0.000251,0.005241,0.001816,0.098327,0.573384,0.847866,1.818017,0.754187,8.060809,6.897608,2.312828,2.737915,0.318104,0.813779,-0.377935,0.851086,0.002972,0.014176,1
0.011264,0.002924,0.007620,0.001564,0.009351,0.002977,0.006366,0.001581,0.003469,0.000185,0.004849,0.001837,0.074835,0.815985,0.871678,3.179520,0.699814,7.495043,11.899294,2.458024,2.924272,0.411098,0.934630,-0.388879,0.870503,0.024231,0.004907,2
0.011107,0.001248,0.009110,0.001459,0.010245,0.001687,0.006377,0.001145,0.003597,0.000242,0.005198,0.001651,0.081005,0.673541,0.850490,2.175078,0.738513,9.179495,8.301212,2.403473,2.915464,0.373161,0.880436,-0.366810,0.857024,0.009218,0.021188,1
0.009464,0.000834,0.008834,0.001610,0.009146,0.001311,0.006339,0.001264,0.003558,0.000221,0.005049,0.001691,0.079779,0.768659,0.787280,1.735763,0.713764,8.618094,6.428623,2.314069,2.860938,0.402429,0.920108,-0.301077,0.800713,0.002100,0.010830,1
0.009338,0.001591,0.007216,0.000755,0.008230,0.001645,0.005882,0.000917,0.003563,0.000240,0.004672,0.001354,0.078816,0.802374,0.881155,3.468008,0.731248,7.409185,12.521422,2.493244,2.936104,0.464200,0.955448,-0.403062,0.883705,0.006083,0.010637,2
0.010151,0.000872,0.009342,0.001979,0.009656,0.001684,0.004849,0.000699,0.003587,0.000577,0.004134,0.000905,0.073263,1.071481,0.768561,2.208152,0.682100,6.460248,8.031060,2.343205,3.016674,0.569874,1.057889,-0.262334,0.774670,0.014528,0.011786,1
0.006012,0.000247,0.006104,0.000343,0.006048,0.000303,0.007081,0.001528,0.003450,0.000200,0.005257,0.002137,0.065635,1.348799,0.688676,2.186749,0.639050,6.761905,7.311239,2.292442,3.110846,0.671545,1.122446,-0.181847,0.681553,0.003394,0.001270,4
0.010302,0.000946,0.010426,0.001436,0.010314,0.001191,0.006313,0.001430,0.003519,0.000192,0.005103,0.001775,0.060923,1.053409,0.746417,1.972716,0.670568,7.468561,7.193708,2.369942,3.071653,0.528333,1.042434,-0.251007,0.768073,0.005458,0.009290,1
0.010653,0.000942,0.010233,0.001690,0.010423,0.001384,0.006495,0.001701,0.003498,0.000201,0.005115,0.001973,0.051356,0.975335,0.830656,2.897301,0.668043,8.194638,10.205011,2.495515,3.155748,0.462940,0.993105,-0.311652,0.831921,0.021414,0.003370,1
0.010259,0.001051,0.009711,0.002004,0.009950,0.001664,0.004803,0.000624,0.003393,0.000123,0.004065,0.000841,0.084153,0.608219,0.866100,2.373211,0.757260,8.678539,8.385247,2.405978,2.860880,0.352248,0.849851,-0.397983,0.874333,0.007352,0.008881,1
0.007832,0.000424,0.007593,0.001279,0.007713,0.000927,0.005317,0.000864,0.003580,0.000460,0.004565,0.001133,0.086557,0.825060,0.679280,1.364729,0.698290,7.043801,4.262217,2.113698,2.714899,0.415079,0.937503,-0.209218,0.691594,0.002779,0.006549,1
0.007837,0.000355,0.008488,0.000745,0.008170,0.000682,0.005267,0.000678,0.003714,0.000615,0.004463,0.001022,0.154577,0.600589,0.594976,0.774014,0.750343,4.940137,2.338909,1.740514,2.203792,0.334134,0.834125,-0.163805,0.577427,0.008559,0.005846,1
0.008961,0.000703,0.010172,0.001182,0.009476,0.001129,0.005776,0.000887,0.003542,0.000190,0.004818,0.001313,0.085503,0.971289,0.702217,1.695896,0.701553,5.800887,5.529215,2.192920,2.844727,0.537056,1.019961,-0.215219,0.707465,0.003672,0.007733,1
0.007779,0.000568,0.008748,0.001044,0.008178,0.000944,0.005533,0.000786,0.003533,0.000172,0.004716,0.001171,0.109191,0.658049,0.727977,1.190846,0.762565,5.730963,4.178478,2.082902,2.558087,0.402668,0.882926,-0.284407,0.756836,0.005812,0.005985,1
0.009821,0.000673,0.010607,0.001425,0.010142,0.001137,0.005843,0.000894,0.003540,0.000183,0.004877,0.001343,0.117107,0.639519,0.710126,1.130457,0.746599,5.975012,3.768927,2.023469,2.501023,0.359760,0.858739,-0.242909,0.707078,0.004490,0.007979,1
0.009114,0.001023,0.009636,0.001616,0.009307,0.001351,0.006588,0.001315,0.003515,0.000187,0.005181,0.001832,0.073922,0.848769,0.820807,2.356953,0.727426,6.016999,8.623392,2.364408,2.957348,0.494095,0.973098,-0.316170,0.819060,0.005810,0.003994,1
0.011728,0.001282,0.009472,0.002179,0.010626,0.002119,0.005893,0.001200,0.003583,0.000184,0.004809,0.001467,0.132225,0.369369,0.873516,1.473672,0.820016,11.505288,5.420360,2.146244,2.399561,0.238661,0.673613,-0.450378,0.867835,0.005571,0.008964,1
0.010532,0.001037,0.008722,0.002176,0.009592,0.001949,0.005624,0.001253,0.003540,0.000166,0.004603,0.001391,0.133309,0.420687,0.870942,1.386539,0.809280,8.927637,5.779310,2.153211,2.432384,0.270158,0.726883,-0.425314,0.865381,0.003466,0.005375,1
0.011621,0.000917,0.011494,0.001559,0.011568,0.001209,0.005955,0.000867,0.003698,0.000237,0.005097,0.001315,0.156519,0.557683,0.741058,1.121783,0.778774,7.146718,3.736929,1.965574,2.371297,0.344589,0.824993,-0.284317,0.740999,0.015853,0.015932,1
0.010880,0.001011,0.011848,0.001842,0.011312,0.001556,0.007059,0.001483,0.003643,0.000231,0.005488,0.002048,0.088179,0.820388,0.788213,1.833150,0.716408,6.834628,6.853882,2.299432,2.872096,0.449038,0.958224,-0.293586,0.795792,0.004529,0.007180,1
0.010367,0.000769,0.011441,0.001327,0.010925,0.001232,0.005982,0.000937,0.003683,0.000244,0.004777,0.001351,0.142093,0.751850,0.648472,1.210929,0.751600,5.523434,3.324932,1.930231,2.381554,0.461623,0.919407,-0.219933,0.678135,0.003201,0.006044,1
0.008356,0.000994,0.010805,0.001151,0.009498,0.001648,0.006499,0.001191,0.003732,0.000278,0.005222,0.001662,0.085709,0.923281,0.770563,1.774498,0.710833,5.629359,6.957942,2.267971,2.832035,0.519206,1.007137,-0.291279,0.791896,0.002446,0.003355,1
0.011601,0.001391,0.012561,0.003114,0.012085,0.002501,0.006169,0.001010,0.003700,0.000255,0.004901,0.001456,0.252358,0.312500,0.874117,0.915749,0.857386,5.847624,3.977298,1.795024,1.951105,0.228532,0.638922,-0.497214,0.855000,0.006817,0.004823,1
0.008611,0.000839,0.008364,0.001192,0.008490,0.001010,0.006385,0.001042,0.003694,0.000495,0.005253,0.001602,0.086574,0.458011,0.885978,1.884931,0.788862,6.532460,7.432389,2.354772,2.692534,0.274629,0.742158,-0.435657,0.884086,0.011002,0.003116,1
0.008774,0.000785,0.008696,0.000932,0.008726,0.000852,0.006375,0.001043,0.003675,0.000457,0.005170,0.001602,0.070770,0.606656,0.883735,2.558781,0.760666,6.742181,9.784773,2.456342,2.911565,0.356656,0.845155,-0.401533,0.877959,0.004595,0.009403,1
0.009711,0.001083,0.009293,0.001041,0.009503,0.001098,0.005605,0.000739,0.003640,0.000254,0.004589,0.001144,0.105259,0.974790,0.825940,2.840790,0.714504,7.046440,10.169007,2.250130,2.808848,0.568038,1.025230,-0.308909,0.802387,0.005871,0.010393,1
