@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute 'feature94' real
@attribute 'feature95' real
@attribute 'feature96' real
@attribute 'feature97' real
@attribute 'feature98' real
@attribute 'feature99' real
@attribute 'feature100' real
@attribute 'feature101' real
@attribute 'feature102' real
@attribute 'feature103' real
@attribute 'feature104' real
@attribute 'feature105' real
@attribute 'feature106' real
@attribute 'feature107' real
@attribute 'feature108' real
@attribute 'feature109' real
@attribute 'feature110' real
@attribute 'feature111' real
@attribute 'feature112' real
@attribute 'feature113' real
@attribute 'feature114' real
@attribute 'feature115' real
@attribute 'feature116' real
@attribute 'feature117' real
@attribute 'feature118' real
@attribute 'feature119' real
@attribute 'feature120' real
@attribute 'feature121' real
@attribute 'feature122' real
@attribute 'feature123' real
@attribute 'feature124' real
@attribute 'feature125' real
@attribute 'feature126' real
@attribute 'feature127' real
@attribute 'feature128' real
@attribute 'feature129' real
@attribute 'feature130' real
@attribute 'feature131' real
@attribute 'feature132' real
@attribute 'feature133' real
@attribute 'feature134' real
@attribute 'feature135' real
@attribute 'feature136' real
@attribute 'feature137' real
@attribute 'feature138' real
@attribute 'feature139' real
@attribute 'feature140' real
@attribute 'feature141' real
@attribute 'feature142' real
@attribute 'feature143' real
@attribute 'feature144' real
@attribute 'feature145' real
@attribute 'feature146' real
@attribute 'feature147' real
@attribute 'feature148' real
@attribute 'feature149' real
@attribute 'feature150' real
@attribute 'feature151' real
@attribute 'feature152' real
@attribute 'feature153' real
@attribute 'feature154' real
@attribute 'feature155' real
@attribute 'feature156' real
@attribute 'feature157' real
@attribute 'feature158' real
@attribute 'feature159' real
@attribute 'feature160' real
@attribute 'feature161' real
@attribute 'feature162' real
@attribute 'feature163' real
@attribute 'feature164' real
@attribute 'feature165' real
@attribute 'feature166' real
@attribute 'feature167' real
@attribute 'feature168' real
@attribute 'feature169' real
@attribute 'feature170' real
@attribute 'feature171' real
@attribute 'feature172' real
@attribute 'feature173' real
@attribute 'feature174' real
@attribute 'feature175' real
@attribute class {1,2,3,4,5,6 }
@data
444.000000,60.000000,199.000000,1.041305,0.459557,1.000000,0.740000,0.809793,25.690940,22.817369,-68.809875,83.006000,0.941676,1.000000,1.000000,11.563126,90.002444,0.161661,0.327500,0.202198,0.313309,0.121717,0.202708,0.212454,0.066667,0.066667,0.023407,0.054548,0.246398,759.000000,28.000000,93.802112,28.324016,32.000000,5.000000,5.681818,35.580982,23.000000,28.000000,0.050506,2.769648,0.483024,1.420611,1.334846,3.361014,3.248394,-0.148134,0.646386,0.544307,10.612466,2.374519,7.933828,2.548498,855.000000,44.000000,209.000000,2.295871,0.555403,0.000000,0.312500,0.147287,54.327937,45.178111,-32.589182,270.088000,0.523096,0.000000,15.963614,65.734556,42.656411,166.972410,0.045665,0.169719,0.227343,0.745003,0.072527,0.343101,0.072527,0.370940,0.051002,0.210015,0.049891,0.195289,0.049084,0.184127,0.036630,0.146520,0.035653,0.135287,0.006681,0.045452,0.005670,0.040180,0.053480,0.202991,58.038596,199.320468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.000000,28.000000,28.000000,0.273372,0.534452,0.001053,0.004477,0.004317,0.007832,0.013774,0.013436,0.027536,0.050293,0.069459,0.998857,1.017720,0.900629,0.956918,0.922655,0.956568,0.905900,0.883685,0.905523,0.934785,1.023925,0.082875,0.076718,0.000000,0.055858,0.043505,0.069612,0.079634,0.039595,0.049339,0.047759,0.054691,0.078596,0.074022,0.990885,1.450245,0.658097,0.447134,1.005668,1.146269,0.476154,0.648154,2.850782,2.919610,18.668799,2.214184,-0.185363,-0.089754,0.664745,0.490279,0.668620,0.607207,7.131510,7.045677,2.146220,2.052826,4.804320,3.795630,1.442600,1.293486,4
359.000000,88.000000,181.000000,1.081421,0.550546,1.000000,0.652727,0.712140,24.179560,20.185217,-43.967047,79.592000,0.887515,1.000000,1.000000,14.238096,84.333580,0.171612,0.606270,0.320879,0.431502,0.158201,0.234912,0.237363,0.079609,0.079609,0.075491,0.083272,0.298046,759.000000,23.000000,97.978344,16.356369,22.000000,5.000000,10.923695,35.580982,28.000000,23.000000,0.033908,2.693380,0.584843,1.319540,0.875111,3.530572,14.129073,-0.174649,0.704336,0.459787,8.888502,2.475320,10.029380,2.915684,1530.000000,106.000000,167.000000,1.789562,0.858920,0.000000,0.425000,0.200754,74.249646,38.023979,-80.978153,309.470000,0.659483,0.000000,16.499878,72.022956,74.254702,315.283766,0.043712,0.184371,1.118680,0.826013,0.073504,0.459585,0.080342,0.459585,0.049107,0.214354,0.048532,0.206068,0.048107,0.199512,0.036630,0.139194,0.035165,0.139194,0.007398,0.058724,0.006622,0.038605,0.052503,0.218071,98.813072,178.202614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.000000,23.000000,23.000000,0.259540,0.330713,0.003424,0.005495,0.012586,0.018186,0.026310,0.033890,0.049600,0.079159,0.181098,0.973274,0.990199,1.047597,1.050993,1.069792,1.030564,1.032141,1.037031,1.053999,1.053153,1.000288,0.099458,0.091314,0.068576,0.052615,0.036815,0.020565,0.039525,0.064587,0.046616,0.042590,0.081366,0.085922,0.078447,0.776380,1.107286,0.737742,0.617571,0.912107,1.055472,0.388698,0.554055,2.742614,2.849356,19.343038,3.967773,-0.249160,-0.168256,0.737384,0.641583,0.704053,0.663886,5.687631,5.653323,2.173306,2.134372,5.137226,4.638021,1.465905,1.377911,4
326.000000,81.000000,164.000000,1.030126,0.464599,1.000000,0.673554,0.775913,21.938827,19.427297,-24.710988,72.662000,0.922207,1.000000,1.000000,14.196337,82.431260,0.190476,0.668544,0.324054,0.441514,0.169004,0.252857,0.262515,0.076190,0.076190,0.073203,0.083266,0.313309,759.000000,22.000000,58.853642,16.356369,23.000000,4.000000,8.992806,41.171497,28.000000,22.000000,0.035175,2.802281,0.527645,1.341881,0.918186,3.513524,6.754337,-0.156773,0.675434,0.452752,9.570342,2.404384,8.899044,3.120936,1000.000000,75.000000,148.000000,1.708968,0.857308,0.000000,0.458085,0.223366,58.619773,30.177732,-75.268802,237.190000,0.677507,0.000000,11.453724,48.518927,44.393652,176.798784,0.041514,0.155556,0.464646,0.742684,0.055678,0.366789,0.056410,0.370208,0.045093,0.191019,0.044394,0.176799,0.044200,0.167521,0.033211,0.143101,0.033211,0.133089,0.003863,0.041031,0.003869,0.034213,0.047131,0.185104,72.587000,159.822000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.000000,22.000000,22.000000,0.254709,0.307329,0.001018,0.008383,0.015397,0.020424,0.030392,0.044314,0.059777,0.088915,0.169342,0.987243,1.001072,1.017646,1.047901,1.026448,1.021222,1.013063,1.007145,1.030640,1.022009,0.984546,0.054296,0.049755,0.000000,0.054239,0.075713,0.080972,0.067344,0.061485,0.043111,0.056264,0.060182,0.050654,0.046893,1.932755,2.555128,0.467931,0.303996,1.266713,1.346068,0.835033,0.986211,3.262350,3.329569,16.077628,8.143668,-0.088179,-0.048134,0.510262,0.389597,0.563070,0.498056,8.685466,8.675641,2.233766,2.169113,5.328400,4.744791,1.802642,1.839900,4
657.000000,35.000000,489.000000,1.019464,0.536858,1.000000,0.781213,0.883616,31.589018,26.650780,-48.553314,96.662000,0.955636,1.000000,1.000000,18.589012,444.734314,0.323993,0.176651,0.267888,0.973626,0.165973,0.676917,0.866178,0.113553,0.113553,0.034184,0.328224,0.973626,759.000000,93.000000,39.858927,48.881158,84.000000,3.000000,2.905625,101.089563,73.000000,93.000000,0.222579,6.426316,0.516780,1.574763,4.059037,2.718637,0.871210,-0.172009,0.633351,0.609484,12.282456,2.093509,20.171096,6.684300,2127.000000,55.000000,511.000000,3.327666,0.847205,0.000000,0.272273,0.101366,118.377074,62.889801,36.431798,513.502000,0.469640,1.000000,30.512821,162.023936,109.376559,584.853252,0.042735,0.207265,3.557987,4.035385,0.175580,0.553114,0.175580,0.553114,0.056193,0.298387,0.051423,0.274966,0.046886,0.271306,0.032479,0.143346,0.031746,0.136020,0.023711,0.080987,0.016196,0.081166,0.054212,0.337241,29.661965,488.635637,1.613187,5.486203,0.041514,0.200715,0.067399,0.137485,0.042452,0.066905,0.058364,0.028327,0.028327,0.008928,0.029622,0.088523,93.000000,93.000000,93.000000,0.227784,0.487907,0.003219,0.006287,0.011110,0.015097,0.021382,0.024970,0.035162,0.043088,0.123993,0.992823,1.051447,1.141309,1.114399,1.027405,0.944464,0.909597,0.900191,0.879880,0.881233,0.945279,0.148050,0.256781,0.028019,0.036876,0.077418,0.068074,0.089545,0.056100,0.065957,0.077689,0.107406,0.367995,0.358531,0.245293,0.577431,0.852121,0.535654,0.562517,0.788460,0.193313,0.431696,1.516108,1.579866,2.065380,0.524118,-0.421742,-0.184147,0.748349,0.534134,0.887735,0.827437,3.031043,2.877551,1.353314,1.290106,3.029571,1.874562,0.868032,0.675650,5
576.000000,22.000000,240.000000,1.042034,0.648912,1.000000,0.763926,0.858273,31.141257,23.694236,-61.235314,91.834000,0.954432,1.000000,1.000000,10.144567,101.856901,0.136996,0.037121,0.134799,0.303297,0.095703,0.176835,0.177778,0.065934,0.065934,0.017466,0.054277,0.221245,759.000000,34.000000,91.269809,47.477245,48.000000,4.000000,4.214047,54.825777,32.000000,34.000000,0.037859,2.175869,0.625813,1.278566,0.826661,3.455280,7.264247,-0.182086,0.708229,0.518922,9.231084,2.464934,9.429218,2.783093,1541.000000,0.000000,227.000000,1.698131,0.445041,0.000000,0.537496,0.205210,60.759576,54.410830,86.247974,307.190000,0.705263,1.000000,23.820513,69.480100,102.605620,266.100863,0.057631,0.150244,0.872463,1.057621,0.138706,0.458608,0.138706,0.458608,0.067865,0.197949,0.066584,0.172681,0.065690,0.158730,0.037118,0.133089,0.037118,0.128938,0.016297,0.054880,0.012372,0.041472,0.073748,0.176068,18.885140,235.677482,0.240537,0.240537,0.042491,0.053142,0.067399,0.067399,0.048107,0.048107,0.048107,0.035409,0.035409,0.010875,0.010875,0.063248,34.000000,34.000000,34.000000,0.254414,0.441324,0.003301,0.005550,0.010403,0.013654,0.021577,0.027496,0.040933,0.068218,0.113130,1.042690,1.007526,0.847819,0.855276,0.843733,0.841633,0.831253,0.882737,0.914180,1.001175,1.037703,0.201024,0.205138,0.018315,0.027149,0.056311,0.096324,0.115094,0.110662,0.111184,0.151998,0.185944,0.178737,0.148841,0.326616,0.645084,0.826841,0.624726,0.651512,0.872001,0.232270,0.400253,2.109975,2.278539,27.632608,0.826424,-0.436942,-0.245324,0.834880,0.691853,0.848367,0.767400,5.642808,5.615508,1.885179,1.847120,3.429050,2.773828,0.969171,0.904935,5
717.000000,297.000000,491.000000,1.052145,0.679629,1.000000,0.787912,0.848035,35.359364,25.938085,-4.269210,103.076000,0.952824,1.000000,1.000000,17.158975,184.783889,0.218010,0.534741,0.217827,0.430037,0.146658,0.257718,0.268864,0.084249,0.084249,0.030366,0.065549,0.304274,759.000000,95.000000,40.641198,20.912632,92.000000,4.000000,4.533127,33.205864,91.000000,95.000000,0.073338,1.307332,0.675463,1.117581,0.659320,3.002584,2.956303,-0.240568,0.750854,0.647077,9.519501,2.329026,6.711398,2.113751,3358.000000,256.000000,511.000000,2.040940,0.922401,0.000000,0.550492,0.224369,123.040929,47.522684,-1.908312,433.674000,0.728970,0.000000,21.544079,103.855436,140.404645,650.662045,0.037118,0.160195,4.337264,2.446812,0.305006,0.468864,0.305006,0.468864,0.046431,0.223826,0.041812,0.193765,0.039072,0.176313,0.030037,0.135775,0.029792,0.125763,0.033792,0.064061,0.020806,0.049834,0.041270,0.211722,270.460095,493.733472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.000000,95.000000,95.000000,0.182589,0.382239,0.004790,0.011488,0.020012,0.029460,0.041662,0.053527,0.070520,0.091214,0.112499,0.934657,1.150142,0.893587,0.918478,0.908109,0.907571,0.920407,0.921771,0.914310,0.928169,0.928185,0.013613,0.153397,0.017704,0.008400,0.009510,0.022976,0.010415,0.013556,0.019702,0.012123,0.010541,0.956588,0.955762,0.013122,0.075840,0.984350,0.936297,0.067337,0.126556,0.012965,0.074486,0.160348,0.164297,9.066034,0.376839,-0.784216,-0.561715,0.449323,0.389585,0.993805,0.985459,2.129081,2.110400,0.158773,0.157867,1.146292,0.867492,0.255951,0.132382,5
704.000000,472.000000,485.000000,1.050466,0.677840,1.000000,0.796380,0.883329,34.982840,25.719728,-11.601054,100.076000,0.959128,1.000000,1.000000,13.041026,157.511360,0.182173,0.348253,0.182173,0.368010,0.112423,0.223738,0.230525,0.070574,0.070574,0.025845,0.066633,0.278877,760.000000,79.000000,37.063454,44.647721,75.000000,4.000000,2.630926,68.179837,77.000000,79.000000,0.047969,1.822684,0.669545,1.241346,0.857519,3.289132,2.948679,-0.211624,0.736799,0.590105,9.822684,2.443126,9.177824,2.866090,1615.000000,456.000000,511.000000,2.045020,0.810723,0.000000,0.467303,0.192080,79.057043,46.282363,-7.502642,325.050000,0.640111,0.000000,19.374848,86.945057,85.315020,363.002450,0.048596,0.188767,0.253879,2.390299,0.101832,0.426862,0.113553,0.482295,0.052937,0.237555,0.052827,0.224769,0.051526,0.206105,0.037851,0.147009,0.037851,0.146764,0.008763,0.061310,0.007468,0.056757,0.054945,0.237668,468.713313,492.035913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.000000,79.000000,79.000000,0.260092,0.443384,0.003695,0.006168,0.011624,0.018683,0.024147,0.035275,0.050852,0.058684,0.087396,0.990680,0.986316,0.994645,0.996186,0.988036,1.005740,0.999920,1.054997,1.125019,1.030153,0.993973,0.098123,0.032913,0.055612,0.006822,0.036007,0.027204,0.027051,0.088700,0.142329,0.052078,0.094371,0.312761,0.284302,0.386068,0.742446,0.706380,0.380064,0.700614,0.877312,0.266557,0.503121,1.763247,1.870734,16.173705,1.380808,-0.245807,-0.095073,0.626100,0.418298,0.831185,0.777750,4.168620,4.161151,1.480600,1.445656,2.243052,1.651728,0.659362,0.580192,5
752.000000,295.000000,250.000000,1.126768,0.746976,1.000000,0.664898,0.644972,38.695032,25.726427,72.975476,121.044000,0.884186,1.000000,1.000000,8.246398,63.381198,0.064713,0.744201,0.073748,0.138462,0.058903,0.084284,0.080586,0.047863,0.047863,0.004792,0.022234,0.103541,757.000000,7.000000,65.882241,113.274724,5.000000,8.000000,1.724363,134.931223,8.000000,7.000000,0.027079,3.061417,0.610085,1.404622,1.070430,3.724966,3.222637,-0.144346,0.663342,0.456637,8.085039,2.579211,12.641587,3.924176,327.000000,307.000000,257.000000,5.394634,0.540375,0.000000,0.137626,0.024360,51.258187,43.129872,46.272706,410.712000,0.223437,0.000000,11.829304,27.445422,13.523322,31.575336,0.038278,0.094750,0.295385,0.151619,0.056166,0.108669,0.056166,0.108669,0.041506,0.096300,0.041356,0.096561,0.041026,0.096459,0.030281,0.086935,0.030037,0.086935,0.004220,0.003756,0.004213,0.003866,0.044200,0.098901,302.562691,251.550459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.000000,7.000000,7.000000,0.142204,0.695041,0.002817,0.000000,0.005544,0.008523,0.010401,0.010799,0.023800,0.039239,0.061631,1.033352,1.001227,0.921160,0.000000,0.906398,0.929033,0.850301,0.882778,0.972828,0.987022,1.007666,0.095409,0.051898,0.000000,0.000000,0.009772,0.073636,0.091998,0.021415,0.034386,0.088916,0.099936,0.069925,0.063400,1.348039,2.440000,0.577899,0.280903,1.113888,1.355269,0.595228,1.047600,2.973145,3.008794,10.153464,2.933027,-0.160827,-0.127858,0.639180,0.581917,0.614216,0.529973,7.946078,7.880000,2.155214,2.059805,5.031406,4.185600,1.651745,1.661900,6
311.000000,225.000000,52.000000,1.056879,0.695597,1.000000,0.762255,0.865996,23.544857,16.915381,11.407889,67.178000,0.945289,1.000000,1.000000,9.736508,129.423691,0.181746,0.179085,0.227839,0.920391,0.126448,0.416153,0.408669,0.079853,0.079853,0.032630,0.235073,0.612759,757.000000,1.000000,46.816774,174.229968,3.000000,3.000000,0.756093,210.318230,7.000000,1.000000,0.031805,3.261538,0.639271,1.397845,1.034556,3.580203,2.636624,-0.217326,0.763733,0.428597,8.353846,2.612638,14.813254,4.447633,1136.000000,199.000000,45.000000,3.259277,0.961908,0.000000,0.452951,0.101222,93.541672,25.571904,5.914147,375.540000,0.574172,9.000000,49.314043,45.753359,234.455439,225.728455,0.060073,0.106716,4.843429,2.954764,0.961905,0.367766,0.961905,0.705250,0.133642,0.123993,0.206387,0.198705,0.128205,0.157998,0.034188,0.091331,0.034188,0.091331,0.200925,0.054756,0.213499,0.117320,0.257387,0.253724,223.851232,49.614437,8.518302,32.061024,0.087756,0.987640,0.451174,0.513960,0.154035,0.218865,0.208479,0.013729,0.013729,0.134240,0.146304,0.336291,1.000000,1.000000,1.000000,0.169143,0.380302,0.001329,0.013043,0.023752,0.031113,0.043028,0.071587,0.084066,0.084085,0.098554,1.157506,0.690133,1.509784,1.646248,1.587180,1.606539,1.745709,1.891220,1.565550,1.345367,1.216925,0.964813,0.668565,0.000000,0.170727,0.235369,0.277615,0.323183,0.520571,0.598433,0.826349,1.138030,0.275557,0.189028,0.251931,0.996764,0.961777,0.854229,0.571058,1.023468,0.196914,0.618678,1.984604,2.413394,65.373630,5.806905,-0.585625,-0.305711,0.900002,0.770003,0.884459,0.729292,4.271236,4.317152,1.816451,1.940072,12.259443,11.170180,2.952047,2.520622,6
287.000000,372.000000,361.000000,1.079213,0.722844,1.000000,0.767380,0.850791,23.155714,16.000861,-73.514276,65.108000,0.940984,1.000000,1.000000,8.446887,96.465693,0.162088,0.287458,0.195604,0.805861,0.114147,0.336117,0.350305,0.071062,0.071062,0.029991,0.180483,0.471368,757.000000,8.000000,14.026170,26.372179,10.000000,5.000000,4.487405,84.293163,12.000000,8.000000,0.030937,4.411765,0.388027,1.531009,1.408366,3.612460,6.975154,-0.126765,0.622046,0.390498,7.814480,2.483443,10.006306,3.593620,805.000000,376.000000,345.000000,1.942734,0.887122,0.000000,0.393066,0.051390,57.269484,26.431906,86.106176,443.674000,0.568905,4.000000,57.802199,59.490600,173.282544,163.550431,0.046886,0.100427,4.275275,2.840184,0.962882,0.685714,0.962882,0.770940,0.170508,0.175488,0.215258,0.203168,0.137363,0.169353,0.031502,0.087668,0.031502,0.087668,0.224131,0.121026,0.227973,0.134220,0.277106,0.242125,378.131677,346.976398,4.408913,13.168377,0.085699,0.597546,0.226557,0.302320,0.112736,0.149206,0.162118,0.014652,0.014652,0.066902,0.077468,0.206319,8.000000,8.000000,8.000000,0.199498,0.254511,0.002186,0.017527,0.015778,0.029361,0.044820,0.066310,0.091860,0.120588,0.157562,0.907320,0.620853,1.759539,1.763651,1.814479,1.688231,1.718105,1.668110,1.509126,1.470803,1.268377,1.038673,1.145427,0.000000,0.124029,0.218809,0.302117,0.364067,0.458892,0.609803,0.726463,0.869517,0.239646,0.180714,0.296407,0.990926,0.960546,0.894671,0.601129,1.034974,0.236133,0.592034,2.086832,2.356663,120.471205,3.448233,-0.605063,-0.395766,0.921101,0.855222,0.882335,0.719633,4.628743,4.620690,1.935410,2.051443,14.014862,12.576632,3.563529,3.628308,6
288.000000,369.000000,391.000000,1.118148,0.779126,1.000000,0.800000,0.869334,24.313370,15.241262,-86.384780,64.522000,0.948929,1.000000,1.000000,9.381441,93.095729,0.186569,0.222089,0.236386,0.725031,0.126776,0.323249,0.316972,0.080830,0.080830,0.035226,0.161572,0.440293,757.000000,10.000000,159.760284,26.372179,8.000000,5.000000,5.394907,59.054187,12.000000,10.000000,0.031679,5.189815,0.299839,1.584931,1.498435,3.652930,7.687222,-0.149643,0.669594,0.343931,8.078704,2.451717,9.628065,3.712770,312.000000,369.000000,404.000000,2.759618,0.885883,0.000000,0.380488,0.141500,42.484447,19.708934,-86.751293,166.458000,0.518703,2.000000,57.591210,44.928206,138.563129,94.378757,0.277656,0.247131,2.051359,0.662322,0.884982,0.446154,0.917460,0.446154,0.357709,0.279057,0.444113,0.302496,0.411966,0.301099,0.112821,0.131136,0.112821,0.131136,0.172105,0.071611,0.195546,0.071321,0.607326,0.366300,369.426282,397.615385,8.988035,84.133581,0.150702,0.725887,0.267888,0.561294,0.138801,0.255825,0.260989,0.018071,0.018071,0.087507,0.142537,0.348901,10.000000,10.000000,10.000000,0.207091,0.213588,0.005079,0.019508,0.018722,0.027953,0.050162,0.069193,0.085754,0.151878,0.151073,0.964366,0.653327,1.584700,1.521603,1.460294,1.453558,1.422791,1.349256,1.274054,1.280701,1.096154,0.386500,0.340987,0.000000,0.017977,0.052799,0.075661,0.105314,0.199012,0.209589,0.292654,0.312183,0.066171,0.039143,0.611336,2.401163,0.920346,0.712812,0.851602,1.324247,0.355226,0.924655,2.963200,3.405781,130.491348,9.992665,-0.478852,-0.259444,0.922255,0.807505,0.757490,0.507763,8.344130,9.040698,2.564863,2.575888,13.966595,12.341367,3.365602,2.940373,6
448.000000,465.000000,361.000000,1.141757,0.797371,1.000000,0.772414,0.726881,30.934296,18.668508,-71.235282,88.006000,0.941176,1.000000,1.000000,11.093773,152.561665,0.191697,0.343605,0.228083,0.759219,0.114369,0.340539,0.350183,0.047375,0.047375,0.038749,0.170471,0.461783,757.000000,9.000000,15.559058,92.067917,8.000000,4.000000,2.062626,97.947327,10.000000,9.000000,0.031115,4.249307,0.377125,1.529024,1.412742,3.649859,4.766142,-0.115687,0.602106,0.403000,8.470914,2.463688,9.346107,3.625080,3125.000000,511.000000,339.000000,2.060692,0.762653,0.000000,0.351439,0.043036,107.366236,69.445276,-59.117180,955.246000,0.502735,26.000000,73.946034,108.393164,427.234688,611.638353,0.043223,0.100611,3.985756,5.873246,0.963370,0.742125,0.963370,0.957753,0.090843,0.133161,0.136715,0.195724,0.073016,0.141392,0.029060,0.086691,0.029060,0.085470,0.137747,0.079680,0.148123,0.140681,0.173260,0.227839,473.440000,352.850240,4.263830,13.431080,0.085984,0.580774,0.212501,0.287536,0.104128,0.133632,0.134169,0.018681,0.018681,0.055659,0.069196,0.180743,9.000000,9.000000,9.000000,0.133751,0.474231,0.004210,0.010040,0.018879,0.025186,0.035677,0.061637,0.099924,0.083116,0.053349,0.826032,0.783284,2.192559,2.413567,2.269091,1.967632,1.858153,2.293032,2.715332,1.583770,0.761263,0.538859,0.565477,0.065234,0.144197,0.196177,0.256845,0.317938,0.444834,0.481958,0.374673,0.329936,0.460435,0.386153,0.191873,0.815614,0.933213,0.728966,0.450009,0.827792,0.168463,0.658302,1.434572,1.769973,41.119727,2.117628,-0.589963,-0.309960,0.839257,0.699528,0.927385,0.839481,3.202473,3.262064,1.297064,1.431043,5.512008,5.154547,1.388941,1.414059,6
1171.000000,447.000000,187.000000,1.004147,0.402119,1.000000,0.769888,0.908250,40.356958,36.950317,-38.519489,127.286000,0.964183,1.000000,1.000000,18.434677,305.813928,0.190171,0.266066,0.174115,0.558730,0.121281,0.261156,0.265690,0.080586,0.080586,0.019735,0.090949,0.324542,740.000000,58.000000,77.532486,59.680278,50.000000,6.000000,3.132530,64.365892,34.000000,58.000000,0.059954,1.255218,0.695209,1.091274,0.575454,3.091623,2.137256,-0.233089,0.746895,0.630701,7.465844,2.353637,6.981281,2.054665,4686.000000,466.000000,153.000000,1.840306,0.823012,0.000000,0.493263,0.196633,128.643194,73.072422,-76.674076,547.240000,0.698309,61.000000,82.580710,94.840297,616.628345,678.576340,0.110134,0.131868,3.327466,0.549566,0.293040,0.226374,0.356532,0.385104,0.131289,0.150779,0.131589,0.144809,0.130403,0.139438,0.041758,0.111111,0.038584,0.111111,0.043987,0.018897,0.040818,0.019733,0.154090,0.151893,454.575971,186.046095,1.147713,1.986445,0.045232,0.151731,0.082924,0.107344,0.052617,0.059527,0.057771,0.031706,0.031706,0.014100,0.019358,0.072737,58.000000,58.000000,58.000000,0.298059,0.478782,0.002648,0.007741,0.013060,0.016941,0.021360,0.026554,0.032443,0.042343,0.060068,1.005546,1.052333,1.378839,1.295528,1.154711,1.044531,0.981322,0.864120,0.835322,0.826747,0.850386,0.389758,0.386672,0.084400,0.141326,0.082400,0.091561,0.189127,0.269423,0.295795,0.301678,0.340260,0.183688,0.140401,0.283178,0.606192,0.872440,0.722632,0.604999,0.845602,0.216677,0.406093,2.110727,2.360334,19.624605,0.518798,-0.531603,-0.346792,0.885207,0.793373,0.873591,0.791741,5.704838,5.695224,1.910234,1.963121,4.151672,3.735766,1.112602,1.077542,3
