@relation 'HTS data set-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P75.0-weka.filters.unsupervised.instance.RemovePercentage-P4.21'

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute class {1,2,3,4,5}

@data
0.001856,0.000044,0.001838,0.000037,0.001845,0.000041,0.00559,0.003916,0.002124,0.000586,0.003331,0.002994,0.062532,2.308738,0.284703,1.5648,0.540053,8.899029,4.141261,2.111112,3.15416,1.000713,1.32747,-0.052968,0.398668,0.001368,0.001852,3
0.001826,0.000031,0.001822,0.000034,0.001822,0.000034,0.001742,0.000029,0.00173,0.000029,0.001731,0.000029,0.057898,3.210526,0.003316,1.535242,0.471057,7.233918,3.231832,1.984209,3.143629,1.257071,1.455323,-0.052379,0.396338,0.000321,0.000801,5
0.001822,0.000032,0.001815,0.000034,0.001816,0.000033,0.001743,0.000026,0.00173,0.000029,0.001732,0.000029,0.064954,3.732955,0.008479,1.720945,0.474403,9.914773,3.612055,2.0338,3.118361,1.633749,1.525397,-0.067767,0.445736,0.001479,0.00246,5
0.00189,0.000041,0.001894,0.000056,0.001893,0.000053,0.002941,0.000284,0.001893,0.000223,0.00219,0.000548,0.198745,1.023576,0.066293,0.472678,0.69546,4.174853,1.16589,1.42844,1.993852,0.574755,0.962806,-0.02206,0.210482,0.001537,0.000958,1
0.002226,0.000049,0.002164,0.000064,0.002177,0.000066,0.006941,0.003409,0.002123,0.000521,0.003402,0.002909,0.055675,3.044944,0.044729,1.635179,0.469998,7.404494,3.274586,1.997783,3.115495,1.165888,1.413602,-0.058534,0.415919,0.001102,0.002018,4
0.001797,0.000028,0.001797,0.000027,0.001797,0.000027,0.002498,0.000181,0.00188,0.000154,0.002054,0.000334,0.065769,2.875546,-0.029011,1.410428,0.486947,8.879913,2.712653,1.899009,2.986791,1.130609,1.407747,-0.036947,0.326129,0.001464,0.001137,1
0.003446,0.000439,0.002718,0.000638,0.002953,0.000681,0.006089,0.00223,0.002237,0.000618,0.003658,0.002452,0.037589,2.116505,0.63389,3.018841,0.532724,10.323625,9.403358,2.441248,3.435025,0.848148,1.268988,-0.174437,0.69753,0.031118,0.015452,3
0.001888,0.000036,0.001888,0.000035,0.001889,0.000035,0.001772,0.000029,0.001759,0.00003,0.001761,0.00003,0.054967,3.081081,-0.027492,1.483827,0.470698,8.216216,2.91271,1.921811,3.145697,1.162482,1.435869,-0.052099,0.39414,0.002936,0.004042,5
0.002377,0.000216,0.002612,0.000486,0.002547,0.000448,0.00506,0.00081,0.002074,0.000558,0.002833,0.001492,0.135022,1.192771,0.47083,1.051471,0.696082,4.457831,3.288382,1.868602,2.429486,0.710053,1.048269,-0.148945,0.57195,0.006322,0.006598,2
0.002004,0.000041,0.002007,0.000043,0.002006,0.000042,0.004273,0.000579,0.002019,0.000442,0.002809,0.001218,0.048802,3.766975,-0.04078,1.799573,0.467858,8.79784,3.469934,2.024818,3.364636,1.576758,1.543804,-0.027901,0.301552,0.001826,0.000873,1
0.002001,0.000041,0.001975,0.000043,0.001981,0.000044,0.008184,0.004938,0.002028,0.000434,0.003635,0.003819,0.043327,3.886179,0.075285,2.200625,0.429033,9.146342,4.50704,2.145094,3.362705,1.398506,1.52698,-0.057031,0.42542,0.001817,0.000621,4
0.002798,0.000384,0.002101,0.0003,0.002222,0.000417,0.019674,0.011506,0.002403,0.001409,0.006025,0.009182,0.04119,2.219178,0.70215,3.806718,0.515068,7.90411,11.881216,2.56284,3.349061,0.8313,1.273113,-0.260143,0.801434,0.018665,0.025654,3
0.002479,0.000323,0.002645,0.000652,0.002563,0.000562,0.0047,0.000807,0.002062,0.00048,0.00302,0.001455,0.128911,1.107932,0.572212,1.325722,0.700249,4.054616,4.069839,1.879003,2.477391,0.64362,1.064164,-0.15989,0.591733,0.007782,0.015463,2
0.002041,0.000045,0.002046,0.000044,0.002044,0.000044,0.003872,0.000416,0.002081,0.000495,0.002677,0.000997,0.066711,2.475845,0.035354,1.286074,0.532866,10.891304,2.657267,1.898019,2.990639,1.092097,1.347979,-0.035286,0.319302,0.002351,0.000697,1
0.001835,0.000035,0.001834,0.000034,0.001834,0.000034,0.001762,0.000029,0.00175,0.000031,0.001751,0.000031,0.059605,3.829787,-0.02559,1.748604,0.447733,8.70922,3.638851,2.020981,3.110701,1.483024,1.522179,-0.118028,0.574215,0.003367,0.002869,5
0.002196,0.000108,0.00209,0.000117,0.002104,0.000122,0.011412,0.007398,0.002329,0.000906,0.003742,0.004661,0.046596,2.8,0.50862,2.37551,0.524504,7.725714,6.839053,2.324859,3.282718,1.248196,1.411012,-0.137909,0.622678,0.00442,0.003333,3
0.003086,0.000842,0.004251,0.001284,0.003839,0.001271,0.005357,0.000764,0.002228,0.000674,0.003244,0.001671,0.401686,0.473757,0.504769,0.506608,0.860198,2.733425,1.433082,1.16339,1.408333,0.378886,0.696813,-0.205203,0.529852,0.019795,0.035579,2
0.001821,0.000033,0.001819,0.000035,0.001819,0.000035,0.00176,0.000027,0.001747,0.00003,0.001748,0.00003,0.061359,3.331081,0.070295,1.905542,0.492811,9.695946,3.833227,2.030546,3.158039,1.449735,1.47394,-0.085326,0.502042,0.000915,0.000424,5
0.002175,0.000047,0.002088,0.000059,0.002106,0.000067,0.008053,0.002946,0.0021,0.000667,0.00354,0.003096,0.050845,3.828283,0.020298,2.086408,0.465644,8.73064,3.981317,2.094044,3.33904,1.603465,1.544143,-0.038321,0.352502,0.001044,0.004159,3
0.002006,0.000038,0.002003,0.000039,0.002004,0.000039,0.001758,0.000029,0.001745,0.00003,0.001745,0.000031,0.057729,3.136842,0.081921,1.532853,0.474559,9.073684,3.668255,2.028501,3.065526,1.264266,1.413467,-0.136554,0.609721,0.001659,0.002526,5
0.002058,0.000044,0.002055,0.000042,0.002056,0.000043,0.001766,0.000031,0.00176,0.000031,0.001761,0.000031,0.05434,3.209265,-0.008801,1.6107,0.479656,7.563898,3.153265,1.985092,3.225079,1.295507,1.468783,-0.010106,0.179889,0.003157,0.001758,5
0.001786,0.000028,0.001786,0.000028,0.001786,0.000028,0.002548,0.000178,0.001955,0.000259,0.002135,0.000371,0.071225,3.781991,0.02314,1.847892,0.491592,10.748815,3.960603,2.062867,3.127819,1.733429,1.525143,-0.071288,0.457874,0.001229,0.001125,1
0.00191,0.000039,0.001911,0.000037,0.001911,0.000037,0.001805,0.000029,0.001791,0.000031,0.001792,0.000032,0.043594,4.35625,0.030297,2.255898,0.416851,9.94375,4.628086,2.143849,3.373688,1.654336,1.553367,-0.101597,0.550881,0.002605,0.001985,5
0.002277,0.000234,0.002002,0.000125,0.002073,0.000205,0.007946,0.004728,0.002194,0.000637,0.003804,0.003779,0.033074,2.423868,0.738878,4.367017,0.488138,8.037037,14.142661,2.608955,3.540095,0.848482,1.303851,-0.242071,0.78953,0.004515,0.004917,3
0.004961,0.000913,0.007629,0.002191,0.006663,0.002295,0.004858,0.000669,0.002197,0.000606,0.003132,0.001462,0.124161,1.199667,0.607858,1.428246,0.715686,4.374376,4.899776,1.96269,2.553058,0.754483,1.067002,-0.188172,0.641699,0.039466,0.007509,2
0.002066,0.000041,0.002064,0.000044,0.002064,0.000044,0.00178,0.00003,0.001765,0.00003,0.001767,0.000031,0.042235,3.92053,0.003279,2.004561,0.422696,8.728477,3.946143,2.061481,3.369826,1.394325,1.518854,-0.060643,0.436537,0.001481,0.004849,5
0.001809,0.000033,0.001814,0.000035,0.001813,0.000034,0.001748,0.000029,0.001743,0.00003,0.001743,0.00003,0.050845,3.406874,0.016575,1.726001,0.457908,8.788248,3.52168,2.033605,3.251774,1.287945,1.482619,-0.020728,0.256624,0.00333,0.003394,5
0.001823,0.000034,0.001825,0.000034,0.001825,0.000034,0.00175,0.000026,0.00174,0.00003,0.001741,0.000029,0.051856,3.602632,0.009758,1.783179,0.452168,9.797368,3.666835,2.045377,3.262773,1.376254,1.49026,-0.043775,0.368997,0.000371,0.003747,5
0.001995,0.000041,0.002001,0.000042,0.001999,0.000041,0.003244,0.000291,0.001941,0.00031,0.002369,0.000701,0.038884,4.4976,0.003356,2.214656,0.421157,9.7616,4.523965,2.132383,3.426387,1.712707,1.604641,-0.030665,0.318308,0.00262,0.002201,1
0.001952,0.000047,0.001952,0.000048,0.001952,0.000046,0.001739,0.000031,0.001733,0.000029,0.001734,0.00003,0.237319,0.912088,-0.001628,0.451221,0.720144,4.415385,0.906577,1.282454,1.838991,0.53609,0.959991,-0.018141,0.182242,0.001814,0.000964,5
0.001897,0.000031,0.00188,0.000034,0.001884,0.000034,0.002908,0.000403,0.001836,0.000186,0.002108,0.000553,0.063167,2.742925,0.073261,1.513617,0.491233,9.488207,3.150804,1.958246,3.083001,1.066388,1.38564,-0.030295,0.302807,0.001694,0.001143,1
0.001807,0.000033,0.00181,0.000034,0.001809,0.000034,0.001705,0.000029,0.001699,0.000028,0.001701,0.000029,0.057766,3.272727,0.021507,1.692245,0.488334,8.867879,3.416483,2.025754,3.245143,1.37,1.489835,-0.016401,0.229124,0.002324,0.00327,5
0.001912,0.000037,0.001911,0.000037,0.001911,0.000037,0.001768,0.000026,0.001755,0.000029,0.001756,0.000029,0.049507,4.525424,-0.018411,2.502601,0.434395,8.60452,4.34077,2.109942,3.306193,1.822465,1.605895,-0.084873,0.511523,0.00435,0.002754,5
0.001964,0.000039,0.001963,0.00004,0.001963,0.00004,0.001747,0.000029,0.001739,0.00003,0.00174,0.00003,0.050688,3.136268,0.032664,1.658514,0.475283,8.163522,3.34433,2.007262,3.262308,1.233372,1.445453,-0.028451,0.300681,0.001532,0.003672,5
0.002,0.000043,0.001981,0.000053,0.001985,0.000052,0.011479,0.009838,0.002494,0.000857,0.004951,0.00679,0.050121,3.631148,0.111765,1.968019,0.447448,8.762295,4.525464,2.099802,3.271138,1.381148,1.46726,-0.134115,0.613431,0.001574,0.005371,3
0.001791,0.000032,0.001783,0.000033,0.001787,0.000033,0.001737,0.00003,0.001729,0.000029,0.00173,0.000029,0.06495,3.092537,0.039242,1.643431,0.477247,9.402985,3.345066,1.996562,3.083779,1.223399,1.4274,-0.05192,0.390525,0.002001,0.000418,5
0.001887,0.000035,0.001887,0.000034,0.001887,0.000035,0.001776,0.000029,0.00177,0.000031,0.001771,0.000031,0.061154,2.780338,-0.027583,1.321191,0.496591,8.196621,2.631079,1.896014,3.080262,1.115406,1.401666,-0.024691,0.273347,0.002754,0.001164,5
0.002063,0.000042,0.002066,0.000043,0.002065,0.000043,0.005003,0.000909,0.002139,0.00051,0.003,0.001516,0.063227,3.561728,-0.003953,1.788786,0.49273,8.483539,3.53368,2.025666,3.196554,1.58672,1.532955,-0.0376,0.340112,0.00045,0.001872,1
0.002967,0.002133,0.00762,0.012558,0.006365,0.011067,0.004775,0.000809,0.001951,0.000473,0.002742,0.001436,0.775613,0.796358,0.859345,0.131376,0.908483,2.412252,2.13634,0.598003,0.598003,0.718069,0.534344,-0.328402,0.56368,0.007606,0.003555,5
0.003113,0.000425,0.003361,0.000819,0.003264,0.000737,0.004948,0.000802,0.002098,0.000526,0.002922,0.001477,0.114808,1.267035,0.52221,0.863493,0.657085,4.769797,3.569475,1.947803,2.542384,0.657313,1.115659,-0.157597,0.614306,0.009973,0.014597,2
0.002041,0.000041,0.002043,0.000043,0.002042,0.000043,0.00385,0.000515,0.002057,0.00048,0.002642,0.001006,0.037049,4.876812,0.035968,2.541325,0.402502,8.756039,5.223092,2.21414,3.558751,1.77615,1.627955,-0.035972,0.350383,0.003871,0.002298,1
0.002048,0.000041,0.002049,0.000045,0.002048,0.000044,0.00387,0.00047,0.002087,0.000468,0.002719,0.001009,0.067166,3.399558,0.030343,1.741678,0.485163,10.022075,3.610992,2.02746,3.214858,1.440795,1.502319,-0.026076,0.285413,0.001084,0.001234,1
0.001826,0.000034,0.001824,0.000033,0.001825,0.000033,0.001737,0.000028,0.001731,0.000029,0.001733,0.000029,0.054456,3.781291,0.000626,1.889665,0.470329,9.162055,3.785332,2.068352,3.297837,1.596036,1.546658,-0.020745,0.258608,0.001058,0.003769,5
0.001957,0.000043,0.001951,0.00007,0.001951,0.000063,0.0083,0.003943,0.002403,0.0007,0.00446,0.00383,0.055947,3.329843,0.00151,1.302925,0.435664,7.518325,3.265371,1.973137,3.134104,1.118939,1.432247,-0.059228,0.427966,0.002479,0.002059,4
0.001802,0.000028,0.001799,0.000026,0.0018,0.000027,0.002546,0.000263,0.001876,0.000152,0.002096,0.000385,0.079631,2.677704,-0.059036,1.302048,0.523226,9.754967,2.379252,1.84338,2.920066,1.165836,1.398604,-0.021675,0.250228,0.000515,0.001558,1
0.001902,0.000037,0.0019,0.000037,0.001901,0.000037,0.001768,0.00003,0.001761,0.000031,0.001763,0.000031,0.053007,3.043438,-0.015255,1.478139,0.489492,10.169131,2.951986,1.951752,3.211151,1.245063,1.44917,-0.014919,0.217537,0.007328,0.004911,5
0.003034,0.000471,0.002437,0.000467,0.00258,0.000537,0.010462,0.006558,0.002138,0.000617,0.004561,0.00534,0.085341,1.003584,0.730284,1.467093,0.660637,5.584229,5.891651,2.17123,2.72752,0.468956,0.961146,-0.282652,0.78041,0.010033,0.020945,3
0.002937,0.000309,0.003167,0.000478,0.00306,0.000432,0.004591,0.000571,0.002228,0.00064,0.003135,0.001347,0.159771,0.608775,0.735543,1.11484,0.765814,4.016453,3.986932,1.805139,2.226849,0.366934,0.853126,-0.2462,0.686224,0.008944,0.003755,2
0.002164,0.000046,0.002172,0.000048,0.002169,0.000047,0.004567,0.000669,0.002065,0.000529,0.00298,0.001381,0.046712,3.483821,-0.015893,1.696762,0.461761,9.123267,3.374636,2.019101,3.296282,1.372599,1.496692,-0.02013,0.255072,0.00447,0.001994,1
0.001893,0.000037,0.001888,0.000036,0.00189,0.000036,0.004727,0.00071,0.00199,0.00049,0.002938,0.001463,0.087248,2.622393,-0.046383,1.229322,0.534533,8.822173,2.389893,1.835336,2.900652,1.177647,1.40484,-0.014906,0.207179,0.001751,0.001543,1
0.001928,0.000036,0.001923,0.000038,0.001924,0.000038,0.001788,0.000028,0.001775,0.000033,0.001776,0.000033,0.044556,3.869281,0.100985,2.093041,0.448336,9.647059,4.738178,2.142855,3.335379,1.530181,1.543963,-0.10064,0.546499,0.000818,0.001795,5
0.001846,0.000036,0.001844,0.000036,0.001845,0.000036,0.001721,0.000031,0.001715,0.000029,0.001716,0.00003,0.043669,4.342308,-0.070109,2.027215,0.417568,8.876923,3.773314,2.075641,3.368334,1.594364,1.577774,-0.031749,0.320961,0.00043,0.002838,5
0.002053,0.000045,0.001991,0.000053,0.002002,0.000057,0.007608,0.004098,0.002204,0.000665,0.003409,0.003136,0.040814,4.704301,-0.018917,2.30096,0.429237,10.069892,4.527373,2.138735,3.463369,1.908573,1.626937,-0.092574,0.534553,0.001426,0.001839,4
0.002576,0.000377,0.002036,0.000192,0.002142,0.000327,0.008411,0.004309,0.002514,0.002094,0.00372,0.003721,0.04171,2.204698,0.623089,2.568713,0.533528,7.781879,9.284638,2.481793,3.43793,0.910601,1.2887,-0.187717,0.719816,0.016686,0.002634,3
0.001855,0.000034,0.001854,0.000035,0.001855,0.000035,0.001777,0.00003,0.00176,0.000031,0.00176,0.000031,0.059527,3.7,0.021669,1.732544,0.441765,9.853846,3.863254,1.99649,3.056459,1.356746,1.499817,-0.097684,0.523953,0.001253,0.000578,5
0.001973,0.000039,0.001974,0.000041,0.001973,0.000041,0.003971,0.000483,0.001976,0.00041,0.002643,0.001069,0.035721,4.507599,0.005747,2.269214,0.417622,9.155015,4.559557,2.162726,3.527157,1.672111,1.601749,-0.016806,0.241134,0.003042,0.001104,1
0.003165,0.000734,0.002672,0.000637,0.002901,0.000729,0.008975,0.005648,0.002516,0.000858,0.005978,0.005433,0.094587,2.613115,0.740512,4.116033,0.562702,6.731147,12.753948,2.378589,2.883832,1.288729,1.413961,-0.358655,0.863707,0.035742,0.018546,3
0.001954,0.000037,0.001932,0.000044,0.001938,0.000043,0.005681,0.002262,0.002125,0.000519,0.003321,0.002278,0.080772,2.222222,0.101483,1.277463,0.553924,8.405797,2.714556,1.871485,2.828813,1.009032,1.313714,-0.070176,0.432625,0.001278,0.001591,4
0.001989,0.000041,0.001975,0.000043,0.001978,0.000042,0.006192,0.001405,0.002082,0.000596,0.003071,0.002025,0.048096,4.37284,-0.045627,2.09679,0.401436,8.244444,3.98716,2.085351,3.35514,1.528828,1.565447,-0.041618,0.364802,0.002572,0.004186,1
0.00206,0.000096,0.002216,0.000113,0.002159,0.000133,0.003697,0.00059,0.001943,0.000313,0.002538,0.000963,0.11205,1.522003,0.428771,1.060668,0.628729,6.405159,3.694723,1.917392,2.706656,0.765974,1.178683,-0.086264,0.473449,0.000784,0.000396,1
0.001887,0.000037,0.001885,0.000038,0.001885,0.000037,0.001738,0.000029,0.001729,0.00003,0.001731,0.00003,0.08402,2.665281,-0.013832,1.299446,0.529444,8.39501,2.592408,1.880572,2.939577,1.181037,1.410757,-0.013448,0.197907,0.002571,0.001468,5
0.00205,0.000043,0.00205,0.000043,0.00205,0.000043,0.003897,0.000446,0.002029,0.000444,0.002696,0.001026,0.040258,3.895262,0.038875,2.070814,0.440781,8.917706,4.210185,2.12804,3.493377,1.512435,1.531979,-0.020878,0.26735,0.001693,0.003099,1
0.001801,0.000034,0.001796,0.000033,0.001797,0.000033,0.001743,0.000027,0.001729,0.000029,0.001731,0.000029,0.033531,6.897436,0.033809,3.729272,0.390563,7.410256,7.370151,2.360084,3.588998,2.724669,1.796179,-0.095947,0.55331,0.002526,0.001151,5
0.001901,0.000036,0.001897,0.000035,0.001899,0.000036,0.001754,0.000029,0.001746,0.00003,0.001747,0.00003,0.055529,3.561594,0.022087,1.785589,0.445506,8.322464,3.718481,2.055198,3.227123,1.322451,1.494175,-0.053635,0.404315,0.002398,0.001762,5
0.002079,0.000046,0.002052,0.000042,0.002062,0.000045,0.010586,0.005639,0.002292,0.000943,0.005404,0.005489,0.055837,3.053247,0.131197,1.731024,0.501283,9.453247,3.975087,2.095913,3.306663,1.308789,1.459263,-0.023554,0.275979,0.003571,0.003603,1
0.003242,0.000522,0.004744,0.001304,0.004322,0.001354,0.003498,0.000417,0.001982,0.000371,0.002392,0.000803,0.135047,1.718663,0.425941,1.039719,0.671567,4.097493,3.982139,1.853009,2.464801,1.052552,1.179042,-0.112293,0.518217,0.020419,0.021677,2
0.002016,0.000041,0.002019,0.000041,0.002018,0.000041,0.00369,0.000493,0.002168,0.000434,0.00293,0.000935,0.045566,3.493213,0.028755,1.843088,0.463052,8.597285,3.688499,2.063223,3.351555,1.396614,1.498236,-0.035752,0.340195,0.001263,0.001551,1
0.001887,0.000035,0.001887,0.000036,0.001887,0.000036,0.001768,0.000025,0.001754,0.000029,0.001754,0.000029,0.045694,4.322314,0.149027,2.510074,0.430682,8.68595,5.835257,2.272166,3.37529,1.671607,1.574029,-0.111636,0.574581,0.00227,0.000718,5
0.001947,0.00004,0.001948,0.000039,0.001948,0.000039,0.001809,0.000028,0.001789,0.000032,0.001789,0.000032,0.053508,5.045977,-0.042397,2.589246,0.42581,8.931035,4.592945,2.13201,3.214795,2.033558,1.651169,-0.097572,0.53871,0.000441,0.00289,5
0.001896,0.000037,0.001897,0.000038,0.001897,0.000037,0.001784,0.000032,0.00178,0.000032,0.001781,0.000032,0.053444,2.965802,-0.011395,1.437265,0.485906,7.748821,2.897994,1.946147,3.181389,1.174371,1.43052,-0.016935,0.230483,0.001494,0.001923,5
0.001875,0.000037,0.001872,0.000037,0.001872,0.000037,0.004793,0.00084,0.001974,0.000433,0.002843,0.001472,0.05329,2.69754,0.073886,1.473893,0.490617,8.370478,3.12758,1.98462,3.175302,1.038626,1.373744,-0.018903,0.242926,0.000626,0.001788,1
0.002092,0.000117,0.001973,0.00007,0.001992,0.00009,0.010676,0.009561,0.002113,0.000609,0.003789,0.005618,0.04466,1.986175,0.69797,3.188346,0.58413,7.40553,10.923103,2.481122,3.382969,0.948969,1.28602,-0.215004,0.749028,0.007789,0.003452,3
0.00179,0.000027,0.001792,0.000027,0.001792,0.000027,0.002477,0.000123,0.001902,0.000184,0.002076,0.000322,0.053578,3.514286,0.013757,1.81733,0.468295,10.244898,3.609413,2.025507,3.228452,1.414744,1.507937,-0.044321,0.370483,0.000743,0.001116,1
0.008573,0.002755,0.010302,0.005796,0.00962,0.005146,0.00471,0.00092,0.001975,0.000367,0.002816,0.001435,0.146538,1.403374,0.455358,0.821653,0.717835,4.357362,3.465851,1.876621,2.430752,0.924901,1.110666,-0.15125,0.587411,0.098687,0.134525,2
0.002108,0.000045,0.002341,0.000995,0.002277,0.000857,0.00955,0.004997,0.002293,0.000618,0.004712,0.004627,0.037668,4.192192,0.050753,2.237156,0.439926,8.594595,4.631442,2.160201,3.494654,1.659028,1.586758,-0.048617,0.400603,0.001501,0.002181,3
0.002028,0.000045,0.002023,0.000044,0.002024,0.000044,0.001759,0.000028,0.001746,0.00003,0.001747,0.00003,0.06471,2.520325,0.125526,1.288651,0.479005,9.170732,3.231013,1.950099,2.926006,0.870249,1.310704,-0.092511,0.501526,0.00146,0.002538,5
0.00186,0.000035,0.00186,0.000036,0.001859,0.000035,0.001774,0.000031,0.001764,0.000031,0.001765,0.000031,0.053044,4.320755,-0.101244,1.917831,0.460765,9.415094,3.52581,2.040863,3.322591,1.868281,1.595932,-0.067044,0.45476,0.001298,0.003885,5
0.002067,0.000044,0.00207,0.000045,0.002068,0.000045,0.003545,0.000466,0.002158,0.000363,0.00265,0.000811,0.040096,4.07337,0.025806,2.100595,0.406753,8.861413,4.287859,2.132409,3.436528,1.406184,1.520661,-0.063956,0.451079,0.002714,0.000718,1
0.002895,0.000535,0.003547,0.001279,0.003314,0.001159,0.003944,0.000582,0.001935,0.000435,0.002547,0.001078,0.117076,1.769962,0.541491,1.28747,0.657303,4.541825,5.369924,2.02117,2.643592,1.034802,1.23927,-0.169479,0.639375,0.004195,0.017867,2
0.001933,0.000041,0.001932,0.000039,0.001932,0.000039,0.001798,0.000027,0.001782,0.000031,0.001783,0.000031,0.042293,5.393258,-0.016375,2.421411,0.364376,9.235955,5.1241,2.184043,3.376789,1.830072,1.631224,-0.148337,0.652689,0.006495,0.001664,5
0.002068,0.000043,0.002068,0.000042,0.002068,0.000042,0.004275,0.000672,0.00205,0.000586,0.002893,0.001283,0.038518,3.878731,0.064161,2.124829,0.444942,7.983209,4.4083,2.151942,3.487398,1.509659,1.542505,-0.031507,0.326061,0.000626,0.001055,1
0.002044,0.000045,0.002042,0.000041,0.002042,0.000042,0.001772,0.000027,0.001758,0.000029,0.001759,0.000029,0.047705,4.351724,-0.024247,2.134411,0.355016,8.393103,4.142021,2.076282,3.300307,1.210274,1.471491,-0.135979,0.619882,0.001648,0.005465,5
0.001868,0.000036,0.00187,0.000035,0.001869,0.000035,0.001754,0.000031,0.001747,0.00003,0.001747,0.000031,0.038977,5.786096,-0.07424,2.750722,0.379616,8.524064,4.976694,2.194738,3.548951,2.161858,1.693543,-0.057196,0.434791,0.002762,0.001753,5
0.001975,0.000037,0.001968,0.00004,0.001969,0.00004,0.001738,0.000026,0.001729,0.000029,0.00173,0.000029,0.044185,4.027586,0.042328,2.153341,0.393209,8.17931,4.381641,2.131596,3.355131,1.287991,1.472364,-0.089754,0.520053,0.003306,0.001102,5
0.007312,0.001716,0.007417,0.002833,0.007373,0.002606,0.004881,0.000926,0.002064,0.000457,0.002805,0.00143,0.082991,1.934292,0.40024,1.778765,0.599511,5.823409,4.317892,2.061757,2.913849,0.970911,1.262914,-0.103653,0.533682,0.092275,0.143333,2
0.002061,0.000043,0.002064,0.000044,0.002063,0.000044,0.001774,0.000031,0.001766,0.000031,0.001767,0.000031,0.045655,3.496933,0.162406,1.967255,0.423152,8.564417,4.847077,2.178829,3.32547,1.144567,1.431452,-0.108128,0.566073,0.001933,0.003098,5
0.002043,0.000041,0.002039,0.000042,0.002041,0.000042,0.001769,0.00003,0.00176,0.00003,0.001762,0.00003,0.046523,4.071875,-0.107083,1.836094,0.429593,9.440625,3.283975,1.993445,3.33711,1.521865,1.558944,-0.05328,0.408864,0.002373,0.002302,5
0.002684,0.000261,0.003028,0.000605,0.002906,0.000549,0.007522,0.001703,0.002281,0.000719,0.004005,0.002788,0.149801,1.263441,0.339486,0.875621,0.670316,5.271505,2.555317,1.756725,2.399287,0.688779,1.113987,-0.081847,0.432305,0.010608,0.007553,2
0.001864,0.000044,0.001905,0.000116,0.001891,0.0001,0.005315,0.001033,0.001996,0.000543,0.003164,0.001805,0.101086,1.775372,0.154264,0.892366,0.583265,6.146143,2.403541,1.778009,2.71743,0.799581,1.236258,-0.031243,0.29263,0.002658,0.000299,1
0.001886,0.000036,0.001887,0.000036,0.001887,0.000036,0.001782,0.000031,0.001775,0.00003,0.001777,0.000031,0.059445,2.840838,-0.009308,1.403455,0.497399,8.122513,2.788132,1.928306,3.150078,1.152199,1.417335,-0.010048,0.177032,0.005953,0.001988,5
0.00219,0.000052,0.002174,0.000055,0.002181,0.000054,0.003994,0.000976,0.002165,0.000463,0.003042,0.001237,0.051832,2.567294,0.216314,1.626653,0.52116,8.778582,3.946632,2.098646,3.235386,1.082493,1.383691,-0.027199,0.292319,0.004765,0.002667,1
0.00188,0.000039,0.001883,0.000036,0.001883,0.000036,0.001742,0.000028,0.00173,0.00003,0.001731,0.00003,0.057909,3.373832,0.036754,1.890296,0.453051,10.495327,3.614464,1.989757,3.080725,1.220893,1.455222,-0.103282,0.543574,0.002855,0.003263,5
0.002055,0.000046,0.002052,0.000048,0.002052,0.000048,0.00401,0.000602,0.001978,0.000377,0.002576,0.001069,0.033741,4.761134,-0.023138,2.33141,0.397615,8.105263,4.539527,2.165033,3.611407,1.71632,1.608097,-0.022079,0.278521,0.002327,0.002217,1
0.00211,0.000076,0.002063,0.000054,0.00208,0.000066,0.005671,0.001029,0.002175,0.000701,0.003397,0.001917,0.056409,1.767085,0.560342,2.01185,0.584138,8.227336,6.161707,2.259885,3.203934,0.800278,1.228306,-0.135214,0.610473,0.005324,0.000619,1
0.001792,0.000034,0.001788,0.000033,0.001789,0.000033,0.001742,0.000028,0.001727,0.00003,0.001728,0.00003,0.054688,4.232323,-0.017898,2.02663,0.440087,9.424242,4.082645,2.076819,3.234513,1.685236,1.577576,-0.069593,0.460374,0.003504,0.001616,5
0.001928,0.000043,0.001905,0.000043,0.001913,0.000044,0.00747,0.003488,0.002643,0.00228,0.00436,0.003709,0.060237,2.375439,0.208099,1.516528,0.526571,7.20117,3.622689,2.045936,3.156479,0.988278,1.334871,-0.030017,0.303363,0.001583,0.001011,3
0.001985,0.000043,0.001949,0.000045,0.001956,0.000047,0.004353,0.00156,0.001917,0.000277,0.002506,0.00137,0.045413,3.777273,0.073468,1.98469,0.47776,8.55,4.292954,2.103787,3.408962,1.621715,1.558008,-0.047847,0.392844,0.002358,0.002982,4
0.001883,0.000035,0.001884,0.000037,0.001883,0.000036,0.001775,0.000029,0.00177,0.00003,0.001771,0.00003,0.050018,4.088889,0.010929,2.008002,0.448386,9.003175,4.149196,2.116332,3.339818,1.649342,1.552207,-0.045673,0.381738,0.00175,0.001896,5
